Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R
small_simple,SIR,0.1,0.1,0,0,0.053636722,7.695116778,0.004053971,0.05377933,0.982679868,nan,0.978883957,0.989385476
small_simple,SIR,0.1,0.2,0,0,0.028852646,7.695116778,0.001966656,0.028994477,0.992671399,nan,0.97673103,0.991241877
small_simple,SIR,0.1,0.3,0,0,0.003047668,7.695116778,0.001286702,0.003587705,0.968008186,nan,0.983230707,0.981933259
small_simple,SIR,0.1,0.4,0,0,0.026713102,7.695116778,0.001570688,0.026691863,0.834063302,nan,0.964727553,0.960713705
small_simple,SIR,0.1,0.5,0,0,0.024170203,7.695116778,0.002151554,0.024192409,0.879941944,nan,0.914125794,0.919303415
small_simple,SIR,0.1,0.6,0,0,0.011732897,7.695116778,0.001235754,0.01176943,0.793163662,nan,0.968731408,0.963418331
small_simple,SIR,0.1,0.7,0,0,0.007775985,7.695116778,0.001128914,0.007833076,0.950367662,nan,0.970942766,0.972620083
small_simple,SIR,0.1,0.8,0,0,0.011560694,7.695116778,0.00095541,0.011566162,0.915028909,nan,0.976988701,0.98056056
small_simple,SIR,0.1,0.9,0,0,0.016034458,7.695116778,0.001630872,0.016074019,nan,nan,0.921150898,0.921259415
small_simple,SIR,0.1,1,0,0,0.014314589,7.695116778,0.001725852,0.014377369,nan,nan,0.907417921,0.907505695
small_simple,SIR,0.2,0.1,0,0,0.218401767,7.695116778,0.00605997,0.217759789,0.997313616,nan,0.972104724,0.995490334
small_simple,SIR,0.2,0.2,0,0,0.159568676,7.695116778,0.004518528,0.159295744,0.983218892,nan,0.933241323,0.978720827
small_simple,SIR,0.2,0.3,0,0,0.081529398,7.695116778,0.002372906,0.08143688,0.902010471,nan,0.966066941,0.963166132
small_simple,SIR,0.2,0.4,0,0,0.070953002,7.695116778,0.001799514,0.070896185,0.906912215,nan,0.968907139,0.967269822
small_simple,SIR,0.2,0.5,0,0,0.052129864,7.695116778,0.001575345,0.05208655,0.948691076,nan,0.96497541,0.975142779
small_simple,SIR,0.2,0.6,0,0,0.030354317,7.695116778,0.001130686,0.03033915,0.972158838,nan,0.978944385,0.98436993
small_simple,SIR,0.2,0.7,0,0,0.040405014,7.695116778,0.001677166,0.040384183,0.809484107,nan,0.935837249,0.933944343
small_simple,SIR,0.2,0.8,0,0,0.040061232,7.695116778,0.002016405,0.040053161,nan,nan,0.890747529,0.891588885
small_simple,SIR,0.2,0.9,0,0,0.03485894,7.695116778,0.001957549,0.034862277,nan,nan,0.888944719,0.889559722
