Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R
small_simple,SIS,0.1,0.1,0,0,0.018335816,7.695116778,0.018335816,7.695116778,0.819610504,nan,0.819610504,nan
small_simple,SIS,0.1,0.2,0,0,0.001379548,7.695116778,0.001379548,7.695116778,0.987394434,nan,0.987394434,nan
small_simple,SIS,0.1,0.3,0,0,0.0023834,7.695116778,0.0023834,7.695116778,0.943585655,nan,0.943585655,nan
small_simple,SIS,0.1,0.4,0,0,0.001648662,7.695116778,0.001648662,7.695116778,0.980962023,nan,0.980962023,nan
small_simple,SIS,0.1,0.5,0,0,0.000960977,7.695116778,0.000960977,7.695116778,0.982233524,nan,0.982233524,nan
small_simple,SIS,0.1,0.6,0,0,0.001192373,7.695116778,0.001192373,7.695116778,0.968230666,nan,0.968230666,nan
small_simple,SIS,0.1,0.7,0,0,0.001519477,7.695116778,0.001519477,7.695116778,0.944725227,nan,0.944725227,nan
small_simple,SIS,0.1,0.8,0,0,0.00112596,7.695116778,0.00112596,7.695116778,0.967426051,nan,0.967426051,nan
small_simple,SIS,0.1,0.9,0,0,0.001772588,7.695116778,0.001772588,7.695116778,0.909095555,nan,0.909095555,nan
small_simple,SIS,0.1,1,0,0,0.00180895,7.695116778,0.00180895,7.695116778,0.899616846,nan,0.899616846,nan
small_simple,SIS,0.2,0.1,0,0,0.397114496,7.695116778,0.397114496,7.695116778,-0.311981985,nan,-0.311981985,nan
small_simple,SIS,0.2,0.2,0,0,0.012101216,7.695116778,0.012101216,7.695116778,0.836540599,nan,0.836540599,nan
small_simple,SIS,0.2,0.3,0,0,0.001793487,7.695116778,0.001793487,7.695116778,0.978086169,nan,0.978086169,nan
small_simple,SIS,0.2,0.4,0,0,0.001470178,7.695116778,0.001470178,7.695116778,0.975743297,nan,0.975743297,nan
small_simple,SIS,0.2,0.5,0,0,0.002034642,7.695116778,0.002034642,7.695116778,0.941100368,nan,0.941100368,nan
small_simple,SIS,0.2,0.6,0,0,0.000486731,7.695116778,0.000486731,7.695116778,0.995625986,nan,0.995625986,nan
small_simple,SIS,0.2,0.7,0,0,0.000777294,7.695116778,0.000777294,7.695116778,0.987053832,nan,0.987053832,nan
small_simple,SIS,0.2,0.8,0,0,0.001133645,7.695116778,0.001133645,7.695116778,0.970460708,nan,0.970460708,nan
small_simple,SIS,0.2,0.9,0,0,0.002119937,7.695116778,0.002119937,7.695116778,0.873499343,nan,0.873499343,nan
small_simple,SIS,0.2,1,0,0,0.002005846,7.695116778,0.002005846,7.695116778,0.880551988,nan,0.880551988,nan
small_simple,SIS,0.3,0.1,0,0,0.51925098,7.695116778,0.51925098,7.695116778,-0.169300251,nan,-0.169300251,nan
small_simple,SIS,0.3,0.2,0,0,0.276255446,7.695116778,0.276255446,7.695116778,-0.973161031,nan,-0.973161031,nan
small_simple,SIS,0.3,0.3,0,0,0.013550685,7.695116778,0.013550685,7.695116778,0.566711499,nan,0.566711499,nan
small_simple,SIS,0.3,0.4,0,0,0.00426978,7.695116778,0.00426978,7.695116778,0.858106875,nan,0.858106875,nan
small_simple,SIS,0.3,0.5,0,0,0.003662903,7.695116778,0.003662903,7.695116778,0.822322222,nan,0.822322222,nan
small_simple,SIS,0.3,0.6,0,0,0.002407608,7.695116778,0.002407608,7.695116778,0.908950888,nan,0.908950888,nan
small_simple,SIS,0.3,0.7,0,0,0.002645284,7.695116778,0.002645284,7.695116778,0.851987149,nan,0.851987149,nan
small_simple,SIS,0.3,0.8,0,0,0.002302016,7.695116778,0.002302016,7.695116778,0.873828453,nan,0.873828453,nan
small_simple,SIS,0.3,0.9,0,0,0.001919498,7.695116778,0.001919498,7.695116778,0.905840654,nan,0.905840654,nan
small_simple,SIS,0.3,1,0,0,0.002216565,7.695116778,0.002216565,7.695116778,0.859464938,nan,0.859464938,nan
small_simple,SIS,0.4,0.1,0,0,0.439007196,7.695116778,0.439007196,7.695116778,0.012212406,nan,0.012212406,nan
small_simple,SIS,0.4,0.2,0,0,0.41513489,7.695116778,0.41513489,7.695116778,-0.970327285,nan,-0.970327285,nan
small_simple,SIS,0.4,0.3,0,0,0.207693508,7.695116778,0.207693508,7.695116778,-0.805170189,nan,-0.805170189,nan
small_simple,SIS,0.4,0.4,0,0,0.011559084,7.695116778,0.011559084,7.695116778,0.599818305,nan,0.599818305,nan
small_simple,SIS,0.4,0.5,0,0,0.004985952,7.695116778,0.004985952,7.695116778,0.766573394,nan,0.766573394,nan
small_simple,SIS,0.4,0.6,0,0,0.003192281,7.695116778,0.003192281,7.695116778,0.873523844,nan,0.873523844,nan
small_simple,SIS,0.4,0.7,0,0,0.001945789,7.695116778,0.001945789,7.695116778,0.941561831,nan,0.941561831,nan
small_simple,SIS,0.4,0.8,0,0,0.002660763,7.695116778,0.002660763,7.695116778,0.847117855,nan,0.847117855,nan
small_simple,SIS,0.4,0.9,0,0,0.0024919,7.695116778,0.0024919,7.695116778,0.846290943,nan,0.846290943,nan
small_simple,SIS,0.4,1,0,0,0.002463119,7.695116778,0.002463119,7.695116778,0.834250854,nan,0.834250854,nan
small_simple,SIS,0.5,0.1,0,0,0.654548158,7.695116778,0.654548158,7.695116778,-0.238416342,nan,-0.238416342,nan
small_simple,SIS,0.5,0.2,0,0,0.498282174,7.695116778,0.498282174,7.695116778,-0.933519946,nan,-0.933519946,nan
small_simple,SIS,0.5,0.3,0,0,0.332317757,7.695116778,0.332317757,7.695116778,-0.82794199,nan,-0.82794199,nan
small_simple,SIS,0.5,0.4,0,0,0.166509526,7.695116778,0.166509526,7.695116778,nan,nan,nan,nan
small_simple,SIS,0.5,0.5,0,0,0.01061415,7.695116778,0.01061415,7.695116778,0.564270231,nan,0.564270231,nan
small_simple,SIS,0.5,0.6,0,0,0.005046759,7.695116778,0.005046759,7.695116778,0.726865863,nan,0.726865863,nan
small_simple,SIS,0.5,0.7,0,0,0.003779157,7.695116778,0.003779157,7.695116778,0.786548937,nan,0.786548937,nan
small_simple,SIS,0.5,0.8,0,0,0.00306396,7.695116778,0.00306396,7.695116778,0.822894963,nan,0.822894963,nan
small_simple,SIS,0.5,0.9,0,0,0.003084476,7.695116778,0.003084476,7.695116778,0.778209515,nan,0.778209515,nan
small_simple,SIS,0.5,1,0,0,0.002754626,7.695116778,0.002754626,7.695116778,0.804171379,nan,0.804171379,nan
small_simple,SIS,0.6,0.1,0,0,0.673800477,7.695116778,0.673800477,7.695116778,-0.176514895,nan,-0.176514895,nan
small_simple,SIS,0.6,0.2,0,0,0.553875295,7.695116778,0.553875295,7.695116778,-0.817502749,nan,-0.817502749,nan
small_simple,SIS,0.6,0.3,0,0,0.415633427,7.695116778,0.415633427,7.695116778,-0.947389007,nan,-0.947389007,nan
