Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R
small_simple,SEIR,0.1,0.4,0.4,0,0.003864323,0.001398242,0.001214673,0.004552741,0.980052088,0.976838185,0.987821462,0.991205669
small_simple,SEIR,0.1,0.4,0.5,0,0.002916526,0.00148835,0.001332889,0.003821032,0.954265717,0.959271861,0.985459469,0.985341669
small_simple,SEIR,0.1,0.4,0.6,0,0.023755665,0.00134158,0.000972527,0.023849236,0.987478984,0.964779214,0.99316294,0.996843671
small_simple,SEIR,0.1,0.4,0.7,0,0.036132194,0.001970156,0.002616351,0.036146791,0.942369154,0.906262081,0.945845083,0.967044143
small_simple,SEIR,0.1,0.4,0.8,0,0.023743575,0.001505937,0.001314821,0.023766447,0.973910341,0.941359366,0.993155663,0.997407588
small_simple,SEIR,0.1,0.4,0.9,0,0.00384621,0.001784315,0.002257693,0.004252353,0.979646593,0.907703208,0.980159327,0.992756207
small_simple,SEIR,0.1,0.4,1,0,0.002908659,0.001830447,0.002491485,0.003819585,0.960271499,0.897620987,0.961560688,0.982840665
small_simple,SEIR,0.1,0.5,0.1,0,0.017708668,0.001572893,0.000914753,0.017816289,0.897531239,0.991571359,0.987821718,0.994371755
small_simple,SEIR,0.1,0.5,0.2,0,0.002440401,0.002403906,0.001212494,0.003576678,0.979900335,0.950741758,0.984059694,0.989016025
small_simple,SEIR,0.1,0.5,0.3,0,0.009087038,0.001208267,0.001872694,0.00910627,0.970957101,0.986521552,0.962876629,0.997591531
small_simple,SEIR,0.1,0.5,0.4,0,0.004369774,0.001783763,0.001770526,0.005432274,0.894477132,0.948527422,0.972815507,0.974410132
small_simple,SEIR,0.1,0.5,0.5,0,0.004284752,0.001884557,0.001222687,0.004828942,0.969388295,0.935843271,0.985558126,0.990272754
small_simple,SEIR,0.1,0.5,0.6,0,0.002429291,0.001216464,0.001589591,0.002689959,0.988603758,0.970455298,0.983425782,0.995069047
small_simple,SEIR,0.1,0.5,0.7,0,0.002438419,0.001380482,0.001491232,0.003390184,0.962206479,0.956175668,0.977384601,0.983369548
small_simple,SEIR,0.1,0.5,0.8,0,0.004363482,0.001426638,0.001986285,0.005250352,0.872097249,0.947088199,0.963933015,0.976928738
small_simple,SEIR,0.1,0.5,0.9,0,0.009076561,0.002000893,0.002979586,0.009103694,0.974173217,0.881483062,0.98259517,0.998717568
small_simple,SEIR,0.1,0.5,1,0,0.00427452,0.001830987,0.001785207,0.004960235,0.974000812,0.897552252,0.970846372,0.984939207
small_simple,SEIR,0.1,0.6,0.1,0,0.013765481,0.001908547,0.001521139,0.013949026,0.882051757,0.981839097,0.96039619,0.986674563
small_simple,SEIR,0.1,0.6,0.2,0,0.013045627,0.001269794,0.001453759,0.01314683,0.965559541,0.984982692,0.966738767,0.991544189
small_simple,SEIR,0.1,0.6,0.3,0,0.020196517,0.001263947,0.001490019,0.020230835,0.924594248,0.986121044,0.966611543,0.98823369
small_simple,SEIR,0.1,0.6,0.4,0,0.020202626,0.001630989,0.000870632,0.020216296,0.781233029,0.958328119,0.989869982,0.981935153
small_simple,SEIR,0.1,0.6,0.5,0,0.000325016,0.001213707,0.000766602,0.001979241,0.98672716,0.974822127,0.992269196,0.989502562
small_simple,SEIR,0.1,0.6,0.6,0,0.026872796,0.001472122,0.001681218,0.026912048,0.953180357,0.954760905,0.966669215,0.969159616
small_simple,SEIR,0.1,0.6,0.7,0,0.020210843,0.001252615,0.001058873,0.020249887,0.83175393,0.960665329,0.987055044,0.980015326
small_simple,SEIR,0.1,0.6,0.8,0,0.020215901,0.001429039,0.001449672,0.020199644,0.958205671,0.946590573,0.98364809,0.993203564
small_simple,SEIR,0.1,0.6,0.9,0,0.033537487,0.00144915,0.001300916,0.033527227,0.87732743,0.940945526,0.981091123,0.979820696
small_simple,SEIR,0.1,0.6,1,0,0.019771634,0.001825021,0.002671507,0.019909154,0.941259682,0.898111129,0.96188997,0.987251365
small_simple,SEIR,0.1,0.7,0.1,0,0.020682159,0.001214557,0.001615389,0.020654487,0.87355773,0.992989855,0.942180898,0.99440644
small_simple,SEIR,0.1,0.7,0.2,0,0.007406339,0.000963113,0.001407891,0.007526485,0.943324911,0.990857552,0.963631401,0.993385071
small_simple,SEIR,0.1,0.7,0.3,0,0.020715653,0.001290933,0.000890439,0.020715862,0.660128235,0.980371291,0.988794572,0.985921154
small_simple,SEIR,0.1,0.7,0.4,0,0.007410278,0.000709106,0.00141974,0.00758634,0.966817827,0.993217092,0.968890866,0.990900773
small_simple,SEIR,0.1,0.7,0.5,0,0.014065826,0.001653683,0.001265958,0.0141931,0.899721285,0.95119126,0.974849621,0.976742103
small_simple,SEIR,0.1,0.7,0.6,0,0.014067736,0.001402306,0.001423535,0.014137823,0.883702677,0.958486045,0.973946747,0.980784313
small_simple,SEIR,0.1,0.7,0.7,0,0.027392807,0.001199375,0.00141627,0.027392504,0.883063293,0.965759348,0.970607844,0.977978099
small_simple,SEIR,0.1,0.7,0.8,0,0.014070434,0.001783152,0.002125827,0.014228487,0.929464562,0.912892088,0.941229155,0.968808105
small_simple,SEIR,0.1,0.7,0.9,0,0.027397152,0.001685228,0.00235211,0.027420168,0.920554794,0.917927745,0.929108184,0.96736932
small_simple,SEIR,0.1,0.7,1,0,0.007412744,0.00181415,0.002115725,0.007681925,0.979686533,0.899138972,0.947373846,0.977110512
small_simple,SEIR,0.1,0.8,0.1,0,0.009580281,0.001805099,0.001350483,0.009545419,0.870072765,0.986087597,0.956091966,0.991210702
small_simple,SEIR,0.1,0.8,0.2,0,0.009535407,0.001434676,0.00118619,0.009618182,0.90377951,0.980267606,0.970512402,0.988499097
small_simple,SEIR,0.1,0.8,0.3,0,0.022862135,0.001457015,0.001244226,0.022868257,0.82691175,0.978721257,0.97120102,0.980804251
small_simple,SEIR,0.1,0.8,0.4,0,0.009552359,0.001714593,0.001028484,0.00969497,0.970203994,0.951750338,0.980273791,0.982258411
small_simple,SEIR,0.1,0.8,0.5,0,0.016212028,0.000653586,0.001348934,0.016246965,0.959299788,0.993411705,0.971541265,0.987409715
small_simple,SEIR,0.1,0.8,0.6,0,0.022873921,0.001366111,0.001154256,0.022888612,0.884797659,0.961757362,0.976774601,0.982207065
small_simple,SEIR,0.1,0.8,0.7,0,0.022875551,0.001525734,0.001530759,0.022942364,0.896561421,0.942373615,0.960947582,0.961353054
small_simple,SEIR,0.1,0.8,0.8,0,0.022876722,0.001846105,0.001551753,0.022905055,0.902939169,0.905651015,0.962992233,0.97343184
small_simple,SEIR,0.1,0.8,0.9,0,0.003782501,0.0011537,0.001332512,0.004152775,0.965133916,0.963647454,0.977589141,0.988725604
small_simple,SEIR,0.1,0.8,1,0,0.029540825,0.001799742,0.002235466,0.029555006,nan,0.900500935,0.929356579,0.965796086
small_simple,SEIR,0.1,0.9,0.1,0,0.026022152,0.002489221,0.001449857,0.025912168,nan,0.979693957,0.945379572,0.979538341
small_simple,SEIR,0.1,0.9,0.2,0,0.026054227,0.001699755,0.001435159,0.026026884,nan,0.97982533,0.952519866,0.981037298
small_simple,SEIR,0.1,0.9,0.3,0,0.026064793,0.001385248,0.000854472,0.026062045,nan,0.982079952,0.984850182,0.985241152
small_simple,SEIR,0.1,0.9,0.4,0,0.01941203,0.000757411,0.00128386,0.019393072,0.898991139,0.989824044,0.96944938,0.993549001
small_simple,SEIR,0.1,0.9,0.5,0,0.019408583,0.000857449,0.000843669,0.01940258,0.748759408,0.985572169,0.988829416,0.990759944
small_simple,SEIR,0.1,0.9,0.6,0,0.02607547,0.00097573,0.001334824,0.0260821,nan,0.980473701,0.9701241,0.97620817
small_simple,SEIR,0.1,0.9,0.7,0,0.019416686,0.0014098,0.001372248,0.019468115,0.914109806,0.952168053,0.964055782,0.972569969
small_simple,SEIR,0.1,0.9,0.8,0,0.019414407,0.001610508,0.001510316,0.019474518,0.789942497,0.929705004,0.960280208,0.970216495
small_simple,SEIR,0.1,0.9,0.9,0,0.019415105,0.001290583,0.001522661,0.019462999,0.797897587,0.953570988,0.958513517,0.973134272
small_simple,SEIR,0.1,0.9,1,0,0.026079492,0.001783006,0.002423794,0.026139575,nan,0.902078748,0.90582356,0.952987644
small_simple,SEIR,0.1,1,0.1,0,0.023292405,0.000874453,0.00182929,0.023269239,nan,0.995771607,0.903816103,0.992451386
