Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R
small_simple,SIS,0.5,0.4,0,0,0.200198859,7.695116778,0.200198859,7.695116778,0.928278321,nan,0.928278321,nan
small_simple,SIS,0.5,0.5,0,0,0.015480454,7.695116778,0.015480454,7.695116778,0.650178968,nan,0.650178968,nan
small_simple,SIS,0.5,0.6,0,0,0.008840294,7.695116778,0.008840294,7.695116778,0.756348874,nan,0.756348874,nan
small_simple,SIS,0.5,0.7,0,0,0.006903437,7.695116778,0.006903437,7.695116778,0.798395305,nan,0.798395305,nan
small_simple,SIS,0.5,0.8,0,0,0.005824316,7.695116778,0.005824316,7.695116778,0.827157489,nan,0.827157489,nan
small_simple,SIS,0.5,0.9,0,0,0.005310371,7.695116778,0.005310371,7.695116778,0.832531902,nan,0.832531902,nan
small_simple,SIS,0.5,1,0,0,0.005223319,7.695116778,0.005223319,7.695116778,0.818937858,nan,0.818937858,nan
small_simple,SIS,0.6,0.1,0,0,0.53199949,7.695116778,0.53199949,7.695116778,-0.026366137,nan,-0.026366137,nan
small_simple,SIS,0.6,0.2,0,0,0.664465052,7.695116778,0.664465052,7.695116778,-0.838758071,nan,-0.838758071,nan
small_simple,SIS,0.6,0.3,0,0,0.498663112,7.695116778,0.498663112,7.695116778,-0.982080873,nan,-0.982080873,nan
small_simple,SIS,0.6,0.4,0,0,0.33299059,7.695116778,0.33299059,7.695116778,nan,nan,nan,nan
small_simple,SIS,0.6,0.5,0,0,0.167308357,7.695116778,0.167308357,7.695116778,0.727617324,nan,0.727617324,nan
small_simple,SIS,0.6,0.6,0,0,0.013926196,7.695116778,0.013926196,7.695116778,0.671821953,nan,0.671821953,nan
small_simple,SIS,0.6,0.7,0,0,0.008368123,7.695116778,0.008368123,7.695116778,0.768175504,nan,0.768175504,nan
small_simple,SIS,0.6,0.8,0,0,0.005976149,7.695116778,0.005976149,7.695116778,0.851023144,nan,0.851023144,nan
small_simple,SIS,0.6,0.9,0,0,0.006092823,7.695116778,0.006092823,7.695116778,0.798634124,nan,0.798634124,nan
small_simple,SIS,0.6,1,0,0,0.005815918,7.695116778,0.005815918,7.695116778,0.78841166,nan,0.78841166,nan
small_simple,SIS,0.7,0.1,0,0,0.537761311,7.695116778,0.537761311,7.695116778,-0.000381366,nan,-0.000381366,nan
small_simple,SIS,0.7,0.2,0,0,0.712152012,7.695116778,0.712152012,7.695116778,-0.833000005,nan,-0.833000005,nan
small_simple,SIS,0.7,0.3,0,0,0.570145086,7.695116778,0.570145086,7.695116778,-0.974694729,nan,-0.974694729,nan
small_simple,SIS,0.7,0.4,0,0,0.427591709,7.695116778,0.427591709,7.695116778,-0.970066618,nan,-0.970066618,nan
small_simple,SIS,0.7,0.5,0,0,0.285807597,7.695116778,0.285807597,7.695116778,0.914802658,nan,0.914802658,nan
small_simple,SIS,0.7,0.6,0,0,0.143551552,7.695116778,0.143551552,7.695116778,0.728114892,nan,0.728114892,nan
small_simple,SIS,0.7,0.7,0,0,0.013568621,7.695116778,0.013568621,7.695116778,0.609086961,nan,0.609086961,nan
small_simple,SIS,0.7,0.8,0,0,0.009527778,7.695116778,0.009527778,7.695116778,0.638087562,nan,0.638087562,nan
small_simple,SIS,0.7,0.9,0,0,0.007471692,7.695116778,0.007471692,7.695116778,0.7247475,nan,0.7247475,nan
small_simple,SIS,0.7,1,0,0,0.006566526,7.695116778,0.006566526,7.695116778,0.750390278,nan,0.750390278,nan
small_simple,SIS,0.8,0.1,0,0,0.554824053,7.695116778,0.554824053,7.695116778,-0.019488502,nan,-0.019488502,nan
small_simple,SIS,0.8,0.2,0,0,0.746594268,7.695116778,0.746594268,7.695116778,-0.65438537,nan,-0.65438537,nan
small_simple,SIS,0.8,0.3,0,0,0.623426563,7.695116778,0.623426563,7.695116778,-0.889748849,nan,-0.889748849,nan
