Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R
small_simple,SIR,0.5,0.2,0,0,0.395464731,7.695116778,0.011476645,0.394707455,0.984289539,nan,0.966178645,0.995070361
small_simple,SIR,0.5,0.3,0,0,0.440290327,7.695116778,0.009992782,0.439786122,0.977950469,nan,0.88610338,0.951033153
small_simple,SIR,0.5,0.4,0,0,0.326436738,7.695116778,0.005353422,0.326195493,0.992092425,nan,0.959303322,0.98306529
small_simple,SIR,0.5,0.5,0,0,0.292522981,7.695116778,0.006160949,0.292304006,0.920362582,nan,0.884861996,0.916783933
small_simple,SIR,0.5,0.6,0,0,0.232961891,7.695116778,0.005521073,0.232812567,0.831601678,nan,0.877641129,0.891564278
small_simple,SIR,0.5,0.7,0,0,0.216102644,7.695116778,0.004862631,0.215990159,nan,nan,0.889287336,0.900790251
small_simple,SIR,0.5,0.8,0,0,0.170540062,7.695116778,0.004109828,0.170456288,0.940505526,nan,0.909261385,0.91825291
small_simple,SIR,0.5,0.9,0,0,0.152547191,7.695116778,0.004681443,0.152494306,0.928143741,nan,0.861322952,0.874814674
small_simple,SIR,0.5,1,0,0,0.140395197,7.695116778,0.004696601,0.140357655,nan,nan,0.846031068,0.851211218
small_simple,SIR,0.6,0.1,0,0,0.173687433,7.695116778,0.013702771,0.172662921,0.826884946,nan,0.966702577,0.981752705
small_simple,SIR,0.6,0.2,0,0,0.423233338,7.695116778,0.013155578,0.422499027,0.878618765,nan,0.951876415,0.987216681
small_simple,SIR,0.6,0.3,0,0,0.4195208,7.695116778,0.00826397,0.419043539,0.994907431,nan,0.949108274,0.986573811
small_simple,SIR,0.6,0.4,0,0,0.35156219,7.695116778,0.00511219,0.351325381,0.984696932,nan,0.965229043,0.995270007
small_simple,SIR,0.6,0.5,0,0,0.344788154,7.695116778,0.007047959,0.344538924,0.835956412,nan,0.861286416,0.896117005
small_simple,SIR,0.6,0.6,0,0,0.239370117,7.695116778,0.004755811,0.23924894,0.951032102,nan,0.929974796,0.974953418
small_simple,SIR,0.6,0.7,0,0,0.261614821,7.695116778,0.005620867,0.261473844,0.76586762,nan,0.854828099,0.874729157
small_simple,SIR,0.6,0.8,0,0,0.215938063,7.695116778,0.005382182,0.215841812,0.799014741,nan,0.841208148,0.854177606
small_simple,SIR,0.6,0.9,0,0,0.191804755,7.695116778,0.004956072,0.191731021,0.820468723,nan,0.852706548,0.861939521
small_simple,SIR,0.6,1,0,0,0.174895494,7.695116778,0.005016326,0.174841086,nan,nan,0.829592224,0.838032032
small_simple,SIR,0.7,0.1,0,0,0.267557254,7.695116778,0.022957373,0.265607859,0.79360106,nan,0.96377941,0.993003485
small_simple,SIR,0.7,0.2,0,0,0.424448109,7.695116778,0.01296982,0.423556369,0.966678421,nan,0.954209953,0.995674788
small_simple,SIR,0.7,0.3,0,0,0.522209145,7.695116778,0.012521372,0.521623555,0.984202698,nan,0.876788821,0.971622922
small_simple,SIR,0.7,0.4,0,0,0.475392234,7.695116778,0.009572577,0.474976733,0.953577047,nan,0.849221737,0.927042009
small_simple,SIR,0.7,0.5,0,0,0.407109114,7.695116778,0.007287165,0.406828389,0.959447754,nan,0.875256655,0.927989786
small_simple,SIR,0.7,0.6,0,0,0.34119154,7.695116778,0.005939584,0.340992549,0.933796505,nan,0.890899308,0.926487972
small_simple,SIR,0.7,0.7,0,0,0.279302556,7.695116778,0.005957146,0.279156208,0.975089339,nan,0.85035703,0.903246914
small_simple,SIR,0.7,0.8,0,0,0.261295176,7.695116778,0.004770857,0.261175298,0.933561477,nan,0.890767812,0.911654938
small_simple,SIR,0.7,0.9,0,0,0.226133712,7.695116778,0.004713292,0.226038949,0.827211653,nan,0.872479763,0.885934359
small_simple,SIR,0.7,1,0,0,0.210897147,7.695116778,0.005304026,0.210827212,nan,nan,0.814737872,0.827729796
small_simple,SIR,0.8,0.1,0,0,0.210895491,7.695116778,0.025689166,0.208276294,0.622590345,nan,0.918173186,0.963052091
small_simple,SIR,0.8,0.2,0,0,0.433510349,7.695116778,0.01470265,0.432613605,0.954628141,nan,0.954916767,0.997876524
small_simple,SIR,0.8,0.3,0,0,0.479875444,7.695116778,0.011009986,0.479362969,0.963071595,nan,0.924625937,0.992638708
small_simple,SIR,0.8,0.4,0,0,0.539555484,7.695116778,0.011740029,0.539078219,0.850901268,nan,0.77676538,0.888862329
small_simple,SIR,0.8,0.5,0,0,0.46021551,7.695116778,0.009324102,0.45988198,0.86563229,nan,0.785914531,0.869655495
small_simple,SIR,0.8,0.6,0,0,0.396514322,7.695116778,0.006859142,0.396282589,0.834781318,nan,0.855238208,0.903270483
small_simple,SIR,0.8,0.7,0,0,0.353691933,7.695116778,0.005778498,0.3535187,0.951700091,nan,0.875671889,0.919465456
small_simple,SIR,0.8,0.8,0,0,0.319307076,7.695116778,0.005944406,0.319159016,nan,nan,0.825765397,0.860402018
small_simple,SIR,0.8,0.9,0,0,0.273078687,7.695116778,0.004920023,0.272963646,0.823998907,nan,0.868100065,0.889972978
small_simple,SIR,0.8,1,0,0,0.247579337,7.695116778,0.005580406,0.247492735,nan,nan,0.800474341,0.820165923
small_simple,SIR,0.9,0.1,0,0,0.169864597,7.695116778,0.01429474,0.168584054,0.723490803,nan,0.977211033,0.980239004
small_simple,SIR,0.9,0.2,0,0,0.465922665,7.695116778,0.01572551,0.465063532,0.771765538,nan,0.93841534,0.981362098
small_simple,SIR,0.9,0.3,0,0,0.49602467,7.695116778,0.011418785,0.495428069,0.996660404,nan,0.925022245,0.987632851
small_simple,SIR,0.9,0.4,0,0,0.521311182,7.695116778,0.010082948,0.520866477,0.982976569,nan,0.882727533,0.965316126
small_simple,SIR,0.9,0.5,0,0,0.483950302,7.695116778,0.008616832,0.483605836,0.966840415,nan,0.848269064,0.934483704
small_simple,SIR,0.9,0.6,0,0,0.444891268,7.695116778,0.008445675,0.444626931,0.749239691,nan,0.774681927,0.851062548
small_simple,SIR,0.9,0.7,0,0,0.403410116,7.695116778,0.00681566,0.403211323,0.767688389,nan,0.824308843,0.877550195
small_simple,SIR,0.9,0.8,0,0,0.354651239,7.695116778,0.00570264,0.354492804,0.796918102,nan,0.855161902,0.893955395
small_simple,SIR,0.9,0.9,0,0,0.31266865,7.695116778,0.005615512,0.312541929,0.82353546,nan,0.830939026,0.863119345
small_simple,SIR,0.9,1,0,0,0.283798066,7.695116778,0.005899689,0.28369702,nan,nan,0.784063408,0.811824473
small_simple,SIR,1,0.1,0,0,0.204282364,7.695116778,0.026483904,0.202430167,0.599007978,nan,0.875493475,0.945972382
small_simple,SIR,1,0.2,0,0,0.495622583,7.695116778,0.018864857,0.494726815,0.725087526,nan,0.902366853,0.975924096
small_simple,SIR,1,0.3,0,0,0.506908176,7.695116778,0.011756958,0.506286331,0.990802468,nan,0.930964671,0.98924257
small_simple,SIR,1,0.4,0,0,0.522290351,7.695116778,0.011450082,0.52181499,0.993939506,nan,0.851471832,0.957439713
small_simple,SIR,1,0.5,0,0,0.53967463,7.695116778,0.010442054,0.539292291,0.948198072,nan,0.775088405,0.896460201
small_simple,SIR,1,0.6,0,0,0.480632893,7.695116778,0.008447174,0.480357292,0.882983971,nan,0.805540965,0.890095984
small_simple,SIR,1,0.7,0,0,0.434432647,7.695116778,0.006899338,0.434220313,0.918183256,nan,0.834671578,0.898543935
small_simple,SIR,1,0.8,0,0,0.393284884,7.695116778,0.006063553,0.393115782,0.792924626,nan,0.844236119,0.891405221
small_simple,SIR,1,0.9,0,0,0.350169229,7.695116778,0.005856404,0.350028546,0.824759766,nan,0.824118237,0.86595569
small_simple,SIR,1,1,0,0,0.319352022,7.695116778,0.006184954,0.319238589,nan,nan,0.769512298,0.806216403
