Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R
large_complex,SEIR,0.2,0.8,0.9,0,0.05913443,0.001914418,0.002231101,0.059090741,0.52800516,0.898758683,0.925005221,0.957008905
large_complex,SEIR,0.2,0.8,1,0,0.062810383,0.002032341,0.002505943,0.062774569,nan,0.877956976,0.908544832,0.946072034
large_complex,SEIR,0.2,0.9,0.1,0,0.019009967,0.002404291,0.001403693,0.018548943,0.731990429,0.989559181,0.950579136,0.985721188
large_complex,SEIR,0.2,0.9,0.2,0,0.018607462,0.001481704,0.001302639,0.018335244,0.718214697,0.987942155,0.964800604,0.990403401
large_complex,SEIR,0.2,0.9,0.3,0,0.044096781,0.001687906,0.001071586,0.044000233,0.638227179,0.974034631,0.980213982,0.987402389
large_complex,SEIR,0.2,0.9,0.4,0,0.026521215,0.001585323,0.001108882,0.026384992,0.643745097,0.966531552,0.979921668,0.98812217
large_complex,SEIR,0.2,0.9,0.5,0,0.046988704,0.001757842,0.001317281,0.046928846,0.660193676,0.949626366,0.970210677,0.972306979
large_complex,SEIR,0.2,0.9,0.6,0,0.050685657,0.001592492,0.00132398,0.050633339,0.496855897,0.950888428,0.970064549,0.9699421
large_complex,SEIR,0.2,0.9,0.7,0,0.053636128,0.0018062,0.001554018,0.053592422,0.31388346,0.924468017,0.955511434,0.960390734
large_complex,SEIR,0.2,0.9,0.8,0,0.055086703,0.001960277,0.001996077,0.055060478,nan,0.899863439,0.928943378,0.946219923
large_complex,SEIR,0.2,0.9,0.9,0,0.055088469,0.001782069,0.001994295,0.055062072,nan,0.912662824,0.930285838,0.950505524
large_complex,SEIR,0.2,0.9,1,0,0.055089992,0.001998127,0.002431101,0.055071384,nan,0.881330198,0.904460621,0.944286068
large_complex,SEIR,0.2,1,0.1,0,0.010908479,0.002406586,0.001438045,0.010390438,0.767040374,0.98832214,0.943753741,0.988397544
large_complex,SEIR,0.2,1,0.2,0,0.014978583,0.001370718,0.001393186,0.014731628,0.657839445,0.990846259,0.954176623,0.982827126
large_complex,SEIR,0.2,1,0.3,0,0.03804862,0.001501621,0.001305029,0.037957591,0.61974884,0.978743226,0.964257139,0.987938151
large_complex,SEIR,0.2,1,0.4,0,0.03592383,0.001703853,0.001133163,0.035846073,0.500665543,0.962015797,0.975743581,0.979058083
large_complex,SEIR,0.2,1,0.5,0,0.045399676,0.001750514,0.00119426,0.045356135,0.417928758,0.948070584,0.972599167,0.967040923
large_complex,SEIR,0.2,1,0.6,0,0.046104557,0.001566858,0.001371702,0.04606983,0.493123981,0.952768466,0.963044286,0.966475782
large_complex,SEIR,0.2,1,0.7,0,0.049044146,0.001576249,0.001448169,0.049014215,nan,0.943845466,0.958036479,0.960555058
large_complex,SEIR,0.2,1,0.8,0,0.049046421,0.001810438,0.001723726,0.049030214,nan,0.915344695,0.940725063,0.949967126
large_complex,SEIR,0.2,1,0.9,0,0.049047995,0.001897536,0.001998046,0.049040341,nan,0.898870375,0.923033844,0.943899721
large_complex,SEIR,0.2,1,1,0,0.049049404,0.001966172,0.002308892,0.049048271,nan,0.884464832,0.90218562,0.939766753
large_complex,SEIR,0.3,0.1,0.1,0,0.041466653,0.018807451,0.77295761,0.735631061,0.971898403,0.825125414,-0.953834174,-0.060258501
large_complex,SEIR,0.3,0.1,0.2,0,0.044407005,0.011393803,0.773309265,0.736812328,0.933890397,0.794617903,-0.962093759,-0.039184234
large_complex,SEIR,0.3,0.1,0.3,0,0.047457645,0.008786294,0.774176678,0.73797028,0.901099196,0.744691092,-0.950800987,-0.006394143
large_complex,SEIR,0.3,0.1,0.4,0,0.045770129,0.007099129,0.77296624,0.736729973,0.90528561,0.730845342,-0.937897899,0.003341623
large_complex,SEIR,0.3,0.1,0.5,0,0.04496151,0.005943048,0.774323423,0.737984029,0.911188309,0.737772806,-0.935630599,0.00244635
large_complex,SEIR,0.3,0.1,0.6,0,0.046197276,0.005481699,0.77397849,0.737781268,0.892888743,0.690219977,-0.931898662,-0.00276381
large_complex,SEIR,0.3,0.1,0.7,0,0.046710212,0.004891197,0.774833788,0.738651869,0.886502791,0.697175587,-0.925300875,0.001041551
large_complex,SEIR,0.3,0.1,0.8,0,0.046278513,0.004442783,0.772372056,0.73620673,0.886010491,0.704463042,-0.917472587,-0.002329008
large_complex,SEIR,0.3,0.1,0.9,0,0.044436225,0.004253327,0.774413343,0.738106287,0.904847315,0.682852499,-0.916440119,-0.006777344
large_complex,SEIR,0.3,0.1,1,0,0.047689873,0.00404527,0.774309923,0.738169114,0.872798064,0.678166684,-0.908382578,-0.008141707
large_complex,SEIR,0.3,0.2,0.1,0,0.198766653,0.014321758,0.547993967,0.350791643,0.912707971,0.813556792,-0.791400815,0.395031807
large_complex,SEIR,0.3,0.2,0.2,0,0.199184769,0.008910424,0.548258649,0.351452367,0.843687332,0.791481479,-0.699708815,0.452601325
large_complex,SEIR,0.3,0.2,0.3,0,0.199547111,0.00685364,0.548743562,0.352265719,0.796729967,0.786217628,-0.639217631,0.447754687
large_complex,SEIR,0.3,0.2,0.4,0,0.199419636,0.005591304,0.547902324,0.351349471,0.793378524,0.784875883,-0.610172446,0.439279617
large_complex,SEIR,0.3,0.2,0.5,0,0.199959108,0.004748078,0.547261908,0.351308852,0.745382333,0.78867002,-0.583386021,0.456562323
large_complex,SEIR,0.3,0.2,0.6,0,0.199784924,0.004497731,0.546758275,0.351346928,0.712706314,0.746786578,-0.536648452,0.439113669
large_complex,SEIR,0.3,0.2,0.7,0,0.199904972,0.003858605,0.547257275,0.351753698,0.710551145,0.781910561,-0.531486496,0.413031244
large_complex,SEIR,0.3,0.2,0.8,0,0.200386815,0.003820063,0.546694549,0.351393682,0.691591932,0.741940513,-0.534758846,0.451273361
large_complex,SEIR,0.3,0.2,0.9,0,0.200060355,0.003502763,0.545924816,0.350333388,0.709276366,0.757316819,-0.523768723,0.436761743
large_complex,SEIR,0.3,0.2,1,0,0.200152008,0.003462483,0.547587745,0.35166097,0.713932939,0.733091832,-0.543230204,0.444923839
large_complex,SEIR,0.3,0.3,0.1,0,0.338534539,0.010814634,0.31907296,0.048604776,0.796117735,0.856732367,-0.434909671,0.766353767
large_complex,SEIR,0.3,0.3,0.2,0,0.337812233,0.006972142,0.317806408,0.051121448,0.656358719,0.835527948,-0.345470608,0.700248278
large_complex,SEIR,0.3,0.3,0.3,0,0.337347804,0.005261746,0.315029305,0.055009173,0.573732789,0.845167442,-0.301928559,0.648267217
large_complex,SEIR,0.3,0.3,0.4,0,0.337423154,0.004239818,0.316009796,0.055229592,0.545253624,0.853730618,-0.273608183,0.627875049
large_complex,SEIR,0.3,0.3,0.5,0,0.337005432,0.003891617,0.315698491,0.055588079,0.539403643,0.828594203,-0.248489416,0.618596193
large_complex,SEIR,0.3,0.3,0.6,0,0.337800783,0.003647605,0.315776925,0.054057467,0.509385339,0.811434611,-0.257054802,0.615643105
large_complex,SEIR,0.3,0.3,0.7,0,0.336075555,0.003388606,0.312026834,0.060907184,0.469086015,0.804326627,-0.221007835,0.562055409
large_complex,SEIR,0.3,0.3,0.8,0,0.335346976,0.003144556,0.314279247,0.056687198,0.4350682,0.806775721,-0.217606569,0.572015189
large_complex,SEIR,0.3,0.3,0.9,0,0.33646966,0.003086285,0.314343914,0.059250847,0.452748337,0.787810412,-0.213739375,0.558844905
large_complex,SEIR,0.3,0.3,1,0,0.336149659,0.002990154,0.312822547,0.065884828,0.423343439,0.780268744,-0.199322428,0.511529704
large_complex,SEIR,0.3,0.4,0.1,0,0.412031683,0.007765684,0.060098348,0.356565387,0.590153799,0.926886749,0.012993545,0.697224769
large_complex,SEIR,0.3,0.4,0.2,0,0.406225625,0.005585047,0.063367479,0.347150201,0.413905914,0.873400696,0.025828391,0.520714294
large_complex,SEIR,0.3,0.4,0.3,0,0.409419642,0.004077964,0.059225892,0.354023595,0.396471352,0.893344881,0.080820008,0.505391806
large_complex,SEIR,0.3,0.4,0.4,0,0.402382034,0.003713695,0.052264549,0.353842132,0.332598584,0.870254907,0.111961035,0.428336433
large_complex,SEIR,0.3,0.4,0.5,0,0.377007374,0.003443599,0.033019341,0.348256523,0.238633239,0.850905656,0.227623399,0.311108476
large_complex,SEIR,0.3,0.4,0.6,0,0.380027062,0.003103354,0.03150609,0.350942412,0.241242783,0.851087631,0.282147339,0.316048269
large_complex,SEIR,0.3,0.4,0.7,0,0.375509115,0.002968346,0.034140492,0.346288044,0.224036473,0.836960197,0.232641556,0.296208489
large_complex,SEIR,0.3,0.4,0.8,0,0.393681296,0.002669271,0.049363676,0.349382482,0.261905889,0.851389476,0.161549832,0.347000752
large_complex,SEIR,0.3,0.4,0.9,0,0.378313834,0.002756912,0.028772599,0.353316841,0.240296702,0.817544769,0.324280193,0.31605727
large_complex,SEIR,0.3,0.4,1,0,0.365999272,0.002690416,0.025092342,0.342925538,0.19239911,0.810969445,0.407733409,0.257934446
large_complex,SEIR,0.3,0.5,0.1,0,0.087848501,0.006434098,0.00150332,0.086983597,0.647103314,0.935416727,0.972599767,0.800188735
large_complex,SEIR,0.3,0.5,0.2,0,0.090444766,0.004181257,0.001678002,0.089911234,0.54393623,0.92744785,0.976700989,0.72102997
large_complex,SEIR,0.3,0.5,0.3,0,0.080552666,0.003770168,0.002236917,0.080072946,0.379927567,0.899529196,0.954571567,0.553354359
large_complex,SEIR,0.3,0.5,0.4,0,0.043391767,0.003593444,0.002667651,0.042689921,0.358878677,0.860680985,0.935364376,0.560440332
large_complex,SEIR,0.3,0.5,0.5,0,0.051898503,0.00284258,0.002668354,0.051433784,0.410510858,0.894031758,0.940789876,0.717020946
large_complex,SEIR,0.3,0.5,0.6,0,0.031004456,0.002660867,0.002669743,0.030382316,0.362889202,0.885430289,0.943480507,0.616743322
large_complex,SEIR,0.3,0.5,0.7,0,0.053210296,0.002573508,0.002803887,0.052803959,0.399077835,0.872128873,0.937851333,0.71342389
large_complex,SEIR,0.3,0.5,0.8,0,0.094272114,0.002447115,0.003416456,0.094040116,0.362808715,0.867353429,0.906940832,0.755759579
large_complex,SEIR,0.3,0.5,0.9,0,0.136204506,0.002544582,0.003520995,0.136009842,0.483286921,0.838360876,0.902936463,0.932318268
large_complex,SEIR,0.3,0.5,1,0,0.131373071,0.002542308,0.003929621,0.131190611,0.36568002,0.82619285,0.879864025,0.867776345
large_complex,SEIR,0.3,0.6,0.1,0,0.030068494,0.004945947,0.001397205,0.028542361,0.701931132,0.963230078,0.973163113,0.88913114
large_complex,SEIR,0.3,0.6,0.2,0,0.031256142,0.003904725,0.001384196,0.030169277,0.59119046,0.92572879,0.979180607,0.878459461
large_complex,SEIR,0.3,0.6,0.3,0,0.079012145,0.002828122,0.001928213,0.078681075,0.60344771,0.947473333,0.957610486,0.947327265
large_complex,SEIR,0.3,0.6,0.4,0,0.081907867,0.002711814,0.002040809,0.081644858,0.513006295,0.927475732,0.958255626,0.915682214
large_complex,SEIR,0.3,0.6,0.5,0,0.093939539,0.002691826,0.002209298,0.093725532,0.602352867,0.900785396,0.945020118,0.958786424
large_complex,SEIR,0.3,0.6,0.6,0,0.112586075,0.002405219,0.002534652,0.112414013,0.421244376,0.902335138,0.932119342,0.932804438
large_complex,SEIR,0.3,0.6,0.7,0,0.110629155,0.002604122,0.002727697,0.110468899,0.601506757,0.859069165,0.91972794,0.958456448
large_complex,SEIR,0.3,0.6,0.8,0,0.115008341,0.00250609,0.002867132,0.114854469,0.496771957,0.852374249,0.91385073,0.947853094
large_complex,SEIR,0.3,0.6,0.9,0,0.1193153,0.002309922,0.00293415,0.119169964,0.533865022,0.865345388,0.911822183,0.954598033
large_complex,SEIR,0.3,0.6,1,0,0.122410723,0.00243642,0.003271326,0.122285048,0.294886404,0.837065955,0.893514341,0.920266611
large_complex,SEIR,0.3,0.7,0.1,0,0.035265463,0.004578043,0.001207993,0.034182671,0.800196547,0.965184246,0.975566969,0.98056628
large_complex,SEIR,0.3,0.7,0.2,0,0.068736123,0.003702978,0.001362401,0.068362692,0.708376535,0.934457414,0.97422842,0.978506715
large_complex,SEIR,0.3,0.7,0.3,0,0.062128442,0.002903205,0.001592978,0.061821971,0.698987744,0.934349526,0.968657007,0.976772688
large_complex,SEIR,0.3,0.7,0.4,0,0.071589988,0.002694821,0.00156414,0.071361898,0.635603375,0.918727575,0.969382342,0.970306095
large_complex,SEIR,0.3,0.7,0.5,0,0.086107273,0.002411696,0.001874805,0.085946366,0.64483379,0.918691186,0.953456132,0.971441393
large_complex,SEIR,0.3,0.7,0.6,0,0.100349435,0.002367072,0.002098256,0.100214082,0.403250031,0.901494472,0.941169373,0.949704138
large_complex,SEIR,0.3,0.7,0.7,0,0.109558047,0.002280625,0.002293015,0.109442026,0.523909777,0.89127151,0.9310171,0.948903068
large_complex,SEIR,0.3,0.7,0.8,0,0.110258019,0.00233256,0.002529955,0.110150139,0.723330918,0.870592754,0.917418291,0.942704621
large_complex,SEIR,0.3,0.7,0.9,0,0.11544568,0.002299136,0.00283928,0.115345359,0.294396692,0.863023634,0.898301933,0.930079017
large_complex,SEIR,0.3,0.7,1,0,0.109619925,0.002355124,0.002954792,0.109520914,0.451113178,0.845390023,0.893321449,0.941026217
large_complex,SEIR,0.3,0.8,0.1,0,0.027269793,0.003691973,0.001317833,0.026461526,0.832874195,0.979584939,0.963672006,0.985793437
large_complex,SEIR,0.3,0.8,0.2,0,0.046045073,0.003143259,0.001242619,0.045616527,0.684899347,0.947185744,0.974337865,0.976749977
large_complex,SEIR,0.3,0.8,0.3,0,0.062643138,0.002626061,0.001430843,0.062413212,0.637541616,0.946455186,0.967645592,0.97632281
large_complex,SEIR,0.3,0.8,0.4,0,0.074388586,0.002041641,0.00146684,0.074229629,0.564641922,0.95496727,0.969946548,0.97611749
large_complex,SEIR,0.3,0.8,0.5,0,0.080906079,0.002208037,0.001800323,0.080783549,0.548836984,0.931698893,0.953536513,0.964705345
large_complex,SEIR,0.3,0.8,0.6,0,0.090409787,0.001993711,0.001682385,0.090299209,0.498716148,0.92969441,0.959204375,0.963367045
large_complex,SEIR,0.3,0.8,0.7,0,0.094718553,0.002116865,0.001786519,0.094620352,0.716509444,0.904619658,0.95145421,0.955738392
large_complex,SEIR,0.3,0.8,0.8,0,0.096921945,0.002029226,0.002065551,0.096836683,0.835739225,0.903283788,0.935728161,0.946036945
large_complex,SEIR,0.3,0.8,0.9,0,0.099882669,0.002097836,0.002382047,0.099803598,nan,0.885974924,0.915983825,0.935626875
large_complex,SEIR,0.3,0.8,1,0,0.099145558,0.0022879,0.002696261,0.099073282,0.888998874,0.852246929,0.896499759,0.93119742
large_complex,SEIR,0.3,0.9,0.1,0,0.033853482,0.003315541,0.00139314,0.033282282,0.833244306,0.983357848,0.952731873,0.99231735
large_complex,SEIR,0.3,0.9,0.2,0,0.052747556,0.002662419,0.001295227,0.052491587,0.725121033,0.968502689,0.967210023,0.987189383
large_complex,SEIR,0.3,0.9,0.3,0,0.054102939,0.00217435,0.001260445,0.053912176,0.709887965,0.96493744,0.971949319,0.987693851
large_complex,SEIR,0.3,0.9,0.4,0,0.07615582,0.002454796,0.001396363,0.076042429,0.552480016,0.92759172,0.965680019,0.962500523
large_complex,SEIR,0.3,0.9,0.5,0,0.073933763,0.002141443,0.001514086,0.07382963,0.548106283,0.93240954,0.960944971,0.966342794
large_complex,SEIR,0.3,0.9,0.6,0,0.079781949,0.001817315,0.001498847,0.079690409,0.565464244,0.941791433,0.963401241,0.96662779
large_complex,SEIR,0.3,0.9,0.7,0,0.08422214,0.002019644,0.00174591,0.084143517,0.32384577,0.912495906,0.946656209,0.950024645
large_complex,SEIR,0.3,0.9,0.8,0,0.087110879,0.002134796,0.001907769,0.087041506,nan,0.888896682,0.937324509,0.94171972
large_complex,SEIR,0.3,0.9,0.9,0,0.087114213,0.002071001,0.00214964,0.087052988,nan,0.887155958,0.921722755,0.936390178
large_complex,SEIR,0.3,0.9,1,0,0.087116834,0.002230393,0.002481842,0.087060857,nan,0.858087296,0.900442549,0.932653753
large_complex,SEIR,0.3,1,0.1,0,0.051537014,0.003366477,0.001475559,0.051158377,0.799175906,0.980408127,0.941620654,0.993166572
large_complex,SEIR,0.3,1,0.2,0,0.051547819,0.002165133,0.001449361,0.051351057,0.733396528,0.979515356,0.951578343,0.99008048
large_complex,SEIR,0.3,1,0.3,0,0.056685765,0.002030241,0.001401862,0.056535561,0.68860366,0.964630013,0.960173506,0.986324562
large_complex,SEIR,0.3,1,0.4,0,0.074973478,0.001890794,0.001344374,0.074876836,0.509527183,0.958178988,0.96665091,0.968624069
large_complex,SEIR,0.3,1,0.5,0,0.069192013,0.002145577,0.001394103,0.069105447,0.423666684,0.928880662,0.962476545,0.959462078
large_complex,SEIR,0.3,1,0.6,0,0.074952259,0.002132348,0.001550651,0.074884502,0.675240139,0.914709593,0.95482382,0.946029817
large_complex,SEIR,0.3,1,0.7,0,0.077187958,0.00201939,0.001635318,0.077126753,nan,0.910385979,0.948202118,0.942748725
large_complex,SEIR,0.3,1,0.8,0,0.077192113,0.001917901,0.001792079,0.077137668,nan,0.911380476,0.938449836,0.94300831
large_complex,SEIR,0.3,1,0.9,0,0.077194926,0.002130822,0.002193568,0.077151463,nan,0.877894407,0.909832724,0.930804167
large_complex,SEIR,0.3,1,1,0,0.077197265,0.002180007,0.00247464,0.077159358,nan,0.863180608,0.889914791,0.926247593
large_complex,SEIR,0.4,0.1,0.1,0,0.0285006,0.020462863,0.772681959,0.759769021,0.941457253,0.858555679,-0.959257282,-0.074238959
large_complex,SEIR,0.4,0.1,0.2,0,0.030948058,0.011946144,0.773705684,0.761353838,0.908332635,0.857887959,-0.940484624,0.008959018
large_complex,SEIR,0.4,0.1,0.3,0,0.033381669,0.009878941,0.774103044,0.761878945,0.880365912,0.760244483,-0.929914107,0.019506098
large_complex,SEIR,0.4,0.1,0.4,0,0.035231932,0.007934863,0.774157694,0.762047988,0.855380248,0.753437591,-0.921110986,0.023669637
large_complex,SEIR,0.4,0.1,0.5,0,0.032180533,0.006692641,0.775381665,0.763166099,0.872102475,0.73477026,-0.919000113,0.050743227
large_complex,SEIR,0.4,0.1,0.6,0,0.034990219,0.006268778,0.774171236,0.762031083,0.843848495,0.672053507,-0.915269438,0.021805747
large_complex,SEIR,0.4,0.1,0.7,0,0.037607742,0.005522005,0.774256459,0.76232657,0.816993786,0.682237763,-0.897877949,-0.005372805
large_complex,SEIR,0.4,0.1,0.8,0,0.035534671,0.005240229,0.773829344,0.761791336,0.836980012,0.642198308,-0.911068971,0.06305052
large_complex,SEIR,0.4,0.1,0.9,0,0.036974867,0.004859927,0.774900593,0.762873268,0.824941847,0.64283077,-0.903099208,0.067614711
large_complex,SEIR,0.4,0.1,1,0,0.035437857,0.004648419,0.774591177,0.76256958,0.825917811,0.625815736,-0.885266413,0.019552214
large_complex,SEIR,0.4,0.2,0.1,0,0.115394925,0.017225323,0.548255199,0.437739013,0.883965947,0.824108679,-0.801452705,0.413640353
large_complex,SEIR,0.4,0.2,0.2,0,0.116807459,0.011182666,0.548879738,0.439187957,0.800413246,0.760748198,-0.703086868,0.469093446
large_complex,SEIR,0.4,0.2,0.3,0,0.117583753,0.008423379,0.548365696,0.438937187,0.761328117,0.758555383,-0.624025915,0.430883141
large_complex,SEIR,0.4,0.2,0.4,0,0.117012782,0.007145661,0.547574569,0.438222928,0.747987519,0.711808431,-0.590901266,0.445906378
large_complex,SEIR,0.4,0.2,0.5,0,0.117759679,0.005876201,0.546793934,0.43757856,0.722231136,0.742963551,-0.578111681,0.451756232
large_complex,SEIR,0.4,0.2,0.6,0,0.118582974,0.005474541,0.545944465,0.436957904,0.702794853,0.693764409,-0.558995919,0.447335833
large_complex,SEIR,0.4,0.2,0.7,0,0.11854408,0.00502227,0.547003508,0.438348449,0.679790866,0.680395054,-0.528424943,0.426479999
large_complex,SEIR,0.4,0.2,0.8,0,0.118255587,0.004577625,0.547861888,0.438835276,0.696941049,0.687871869,-0.550385285,0.452145338
large_complex,SEIR,0.4,0.2,0.9,0,0.118181305,0.004270257,0.547891189,0.438945725,0.683869784,0.68786475,-0.530604275,0.430390636
large_complex,SEIR,0.4,0.2,1,0,0.120127779,0.004108495,0.546830347,0.438477534,0.648916229,0.672219522,-0.522355175,0.442176399
large_complex,SEIR,0.4,0.3,0.1,0,0.237225529,0.013372397,0.315189476,0.09208676,0.741448587,0.853281101,-0.421289551,0.743542752
large_complex,SEIR,0.4,0.3,0.2,0,0.23783352,0.008681783,0.316449368,0.092875248,0.649364055,0.815879058,-0.364553183,0.706964203
large_complex,SEIR,0.4,0.3,0.3,0,0.238797471,0.006587524,0.317644284,0.095547291,0.589423523,0.81884636,-0.334999735,0.678829965
large_complex,SEIR,0.4,0.3,0.4,0,0.238709503,0.005795504,0.317033261,0.096324988,0.545676883,0.768742548,-0.301160976,0.644353219
large_complex,SEIR,0.4,0.3,0.5,0,0.238220551,0.004988678,0.314473358,0.097701448,0.505089931,0.772125489,-0.262560455,0.59682894
large_complex,SEIR,0.4,0.3,0.6,0,0.238905193,0.004494875,0.314581332,0.10037683,0.467580014,0.76273649,-0.248023625,0.578001868
large_complex,SEIR,0.4,0.3,0.7,0,0.237820404,0.004085588,0.313745229,0.096405973,0.484780545,0.763739837,-0.237827973,0.594785063
large_complex,SEIR,0.4,0.3,0.8,0,0.238277809,0.00381708,0.310709525,0.099358346,0.447575463,0.757339188,-0.213931115,0.539830884
large_complex,SEIR,0.4,0.3,0.9,0,0.239395678,0.003714672,0.314286543,0.100482013,0.440457382,0.732705409,-0.227442749,0.563223844
large_complex,SEIR,0.4,0.3,1,0,0.238909315,0.003580448,0.315310848,0.102893027,0.42871241,0.72141633,-0.213800058,0.542002105
large_complex,SEIR,0.4,0.4,0.1,0,0.321491816,0.009901697,0.059188712,0.266427113,0.562199066,0.903976796,-0.015513758,0.686028872
large_complex,SEIR,0.4,0.4,0.2,0,0.326691933,0.006830151,0.065068067,0.265432705,0.483812252,0.866746324,0.003374,0.606282704
large_complex,SEIR,0.4,0.4,0.3,0,0.321883927,0.005642268,0.056015183,0.269394195,0.385619712,0.830427724,0.047778125,0.493125322
large_complex,SEIR,0.4,0.4,0.4,0,0.310855988,0.004653739,0.051163318,0.264099981,0.308375726,0.834423813,0.10119317,0.408841826
large_complex,SEIR,0.4,0.4,0.5,0,0.308817633,0.004324413,0.042781898,0.271395079,0.310091808,0.802277624,0.171299174,0.409446439
large_complex,SEIR,0.4,0.4,0.6,0,0.313045637,0.003997618,0.052293937,0.265419075,0.276959961,0.784103391,0.113006068,0.366891445
large_complex,SEIR,0.4,0.4,0.7,0,0.253366759,0.003736943,0.013175446,0.243008821,0.183154189,0.772913296,0.550665064,0.245645303
large_complex,SEIR,0.4,0.4,0.8,0,0.313385649,0.00344302,0.04976211,0.26965829,0.293058628,0.777425763,0.147306872,0.389635727
large_complex,SEIR,0.4,0.4,0.9,0,0.300345714,0.003344545,0.041615423,0.264544434,0.219042396,0.759490805,0.170361344,0.293524546
large_complex,SEIR,0.4,0.4,1,0,0.311528227,0.003194065,0.048567805,0.267553786,0.245116177,0.759491307,0.159698242,0.328725343
large_complex,SEIR,0.4,0.5,0.1,0,0.051539773,0.008421411,0.001701104,0.04866138,0.770096222,0.919609032,0.970279763,0.918755214
large_complex,SEIR,0.4,0.5,0.2,0,0.037756179,0.006014573,0.002179901,0.035488991,0.522009064,0.881260827,0.958289409,0.697382563
large_complex,SEIR,0.4,0.5,0.3,0,0.109794172,0.004831245,0.003042249,0.109153297,0.558316632,0.864223462,0.926301388,0.820654399
large_complex,SEIR,0.4,0.5,0.4,0,0.142661891,0.00413371,0.003273098,0.14220811,0.505915065,0.847086437,0.924953554,0.82261168
large_complex,SEIR,0.4,0.5,0.5,0,0.072423701,0.003702939,0.003162576,0.071814227,0.329009606,0.842737075,0.922927987,0.542874776
large_complex,SEIR,0.4,0.5,0.6,0,0.160373067,0.003391487,0.003288132,0.160060614,0.607915015,0.8358234,0.923546183,0.916715836
large_complex,SEIR,0.4,0.5,0.7,0,0.065134811,0.003262245,0.003569866,0.064629892,0.270077345,0.814374307,0.908990333,0.447774137
large_complex,SEIR,0.4,0.5,0.8,0,0.164091061,0.003106187,0.004009316,0.163819337,0.314779146,0.804751237,0.887885907,0.689918328
large_complex,SEIR,0.4,0.5,0.9,0,0.209596778,0.002975031,0.004357885,0.209348581,0.453040996,0.799900473,0.871450947,0.906751819
large_complex,SEIR,0.4,0.5,1,0,0.221166746,0.002959946,0.004624458,0.220919539,0.64357325,0.783194432,0.853378956,0.938977894
large_complex,SEIR,0.4,0.6,0.1,0,0.078780989,0.007014439,0.00166466,0.077434283,0.783687883,0.938492401,0.963961137,0.955818279
large_complex,SEIR,0.4,0.6,0.2,0,0.080281803,0.004877242,0.001824915,0.079496881,0.626402915,0.913791346,0.964194809,0.885488073
large_complex,SEIR,0.4,0.6,0.3,0,0.121238561,0.004289849,0.002114467,0.120808045,0.637985411,0.885059354,0.951266252,0.934718814
large_complex,SEIR,0.4,0.6,0.4,0,0.147121941,0.003442336,0.002279133,0.146832671,0.660810225,0.895531107,0.950000246,0.962182944
large_complex,SEIR,0.4,0.6,0.5,0,0.162189715,0.003483732,0.002821635,0.161925872,0.533333421,0.847102869,0.919099303,0.935948872
large_complex,SEIR,0.4,0.6,0.6,0,0.171896597,0.003298823,0.002839658,0.171668356,0.618809873,0.827856805,0.919805615,0.95234015
large_complex,SEIR,0.4,0.6,0.7,0,0.153763652,0.002897649,0.00295971,0.153539648,0.364814802,0.845786374,0.917113614,0.859411781
large_complex,SEIR,0.4,0.6,0.8,0,0.184441665,0.002763315,0.003307854,0.184252807,0.483593793,0.839977236,0.89692908,0.93364297
large_complex,SEIR,0.4,0.6,0.9,0,0.187169725,0.002670183,0.003571288,0.186987217,0.743834229,0.834666754,0.880817159,0.929051102
large_complex,SEIR,0.4,0.6,1,0,0.190156091,0.002791353,0.003789432,0.189981444,0.604303151,0.800467379,0.867851755,0.920020734
large_complex,SEIR,0.4,0.7,0.1,0,0.046272776,0.006150982,0.001265175,0.044653361,0.774187746,0.943698358,0.973914307,0.954021982
large_complex,SEIR,0.4,0.7,0.2,0,0.108134093,0.004757716,0.001627363,0.107683164,0.739576095,0.90408225,0.96488858,0.972416485
large_complex,SEIR,0.4,0.7,0.3,0,0.126317687,0.003525299,0.001803601,0.126011289,0.661924571,0.917040351,0.959629258,0.97281699
large_complex,SEIR,0.4,0.7,0.4,0,0.140507269,0.003583083,0.002169127,0.140273845,0.475426009,0.869428683,0.940352018,0.936487736
large_complex,SEIR,0.4,0.7,0.5,0,0.154736849,0.002968091,0.002087838,0.154544914,0.758435153,0.886744178,0.950435877,0.95156406
large_complex,SEIR,0.4,0.7,0.6,0,0.151177042,0.002753231,0.002360904,0.150997812,0.568274102,0.880053603,0.931074208,0.950642046
large_complex,SEIR,0.4,0.7,0.7,0,0.157001951,0.002662766,0.002684242,0.156839242,0.58834815,0.8653943,0.91324007,0.934907227
large_complex,SEIR,0.4,0.7,0.8,0,0.164333102,0.002638015,0.002837604,0.164186082,0.68308783,0.848079231,0.903905553,0.917236071
large_complex,SEIR,0.4,0.7,0.9,0,0.162154354,0.002605037,0.002918185,0.162014787,0.491704561,0.836370089,0.900737332,0.926882505
large_complex,SEIR,0.4,0.7,1,0,0.164347197,0.002663638,0.00320765,0.164213885,0.856510488,0.813616847,0.883047806,0.919217274
large_complex,SEIR,0.4,0.8,0.1,0,0.091376346,0.005886671,0.001263295,0.090652111,0.832250109,0.941662109,0.9683443,0.991885564
large_complex,SEIR,0.4,0.8,0.2,0,0.090941459,0.003628983,0.001468481,0.09055156,0.705170325,0.950371688,0.965090371,0.978019283
