Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R
large_complex,SEIRS,0.1,0.1,0.4,0.6,0.807126673,0.005770887,0.765121403,0.043209955,-0.817196998,0.140486486,-0.814688762,-0.439207209
large_complex,SEIRS,0.1,0.1,0.4,0.7,0.794477858,0.005915999,0.765646588,0.029851116,-0.817380373,0.062701885,-0.816944124,-0.391821608
large_complex,SEIRS,0.1,0.1,0.4,0.8,0.782420575,0.005810194,0.764761328,0.018516054,-0.807751989,0.143987412,-0.809698354,-0.363486314
large_complex,SEIRS,0.1,0.1,0.4,0.9,0.772786002,0.006024542,0.764938721,0.008581124,-0.819636822,0.043238733,-0.820407998,-0.260245206
large_complex,SEIRS,0.1,0.1,0.4,1,0.763766304,0.006157015,0.764838416,0.003516761,-0.804076815,0.001310374,-0.806663686,nan
large_complex,SEIRS,0.1,0.1,0.5,0.1,0.921952151,0.003744761,0.765025944,0.159402303,-0.879434111,0.40202224,-0.860986191,-0.02354915
large_complex,SEIRS,0.1,0.1,0.5,0.2,0.888391596,0.004363368,0.763610488,0.127049635,-0.859210416,0.259760944,-0.837242117,-0.381496214
large_complex,SEIRS,0.1,0.1,0.5,0.3,0.861562584,0.00456882,0.763626751,0.099870695,-0.842299008,0.201750076,-0.830906695,-0.441873347
large_complex,SEIRS,0.1,0.1,0.5,0.4,0.840625286,0.004689842,0.765202801,0.077150301,-0.834464473,0.170494766,-0.826248904,-0.459591121
large_complex,SEIRS,0.1,0.1,0.5,0.5,0.822363129,0.004704405,0.764947535,0.058817555,-0.835093114,0.162962058,-0.828247033,-0.484788535
large_complex,SEIRS,0.1,0.1,0.5,0.6,0.806335439,0.004802573,0.764338171,0.043179157,-0.831583946,0.117451444,-0.829223129,-0.453349173
large_complex,SEIRS,0.1,0.1,0.5,0.7,0.794836303,0.004851641,0.765809507,0.030111754,-0.820314693,0.090924013,-0.817652728,-0.437036364
large_complex,SEIRS,0.1,0.1,0.5,0.8,0.783255043,0.004870269,0.765985997,0.018171548,-0.820875212,0.093528726,-0.820802574,-0.350879105
large_complex,SEIRS,0.1,0.1,0.5,0.9,0.773968086,0.004876882,0.766570278,0.00856092,-0.810559063,0.094016641,-0.812089058,-0.271756309
large_complex,SEIRS,0.1,0.1,0.5,1,0.765780682,0.005063788,0.767243274,0.003571453,-0.815545225,-0.006187573,-0.817539986,nan
large_complex,SEIRS,0.1,0.1,0.6,0.1,0.922721478,0.003228823,0.765207404,0.159770841,-0.881319343,0.302581718,-0.864656633,-0.008821648
large_complex,SEIRS,0.1,0.1,0.6,0.2,0.888560445,0.003745942,0.763707098,0.12692039,-0.862864138,0.207031392,-0.844481671,-0.376248163
large_complex,SEIRS,0.1,0.1,0.6,0.3,0.861543801,0.003914794,0.763738016,0.099629163,-0.854086196,0.193765581,-0.839364196,-0.468406479
large_complex,SEIRS,0.1,0.1,0.6,0.4,0.839802667,0.004106409,0.763804914,0.077586277,-0.845012374,0.059571469,-0.833284154,-0.537682116
large_complex,SEIRS,0.1,0.1,0.6,0.5,0.822303302,0.004106396,0.765008861,0.058691696,-0.834489538,0.089815296,-0.827995914,-0.484722904
large_complex,SEIRS,0.1,0.1,0.6,0.6,0.807783437,0.00413568,0.765574609,0.043472072,-0.829443647,0.088064667,-0.82400148,-0.446007391
