Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R
large_complex,SIRS,0.1,0.7,0,0.1,0.003839097,0.855012975,0.002833305,0.003475843,0.99500329,nan,0.951952983,0.983540112
large_complex,SIRS,0.1,0.7,0,0.2,0.004403763,0.855012975,0.003081298,0.003455223,0.982173665,nan,0.942129753,0.958264058
large_complex,SIRS,0.1,0.7,0,0.3,0.004665464,0.855012975,0.003068446,0.003115787,0.968635635,nan,0.942456996,0.943537662
large_complex,SIRS,0.1,0.7,0,0.4,0.004573625,0.855012975,0.002703672,0.002794068,0.960298599,nan,0.956213614,0.940156323
large_complex,SIRS,0.1,0.7,0,0.5,0.005395156,0.855012975,0.00281499,0.003153579,0.927907199,nan,0.952229315,0.90641305
large_complex,SIRS,0.1,0.7,0,0.6,0.005043927,0.855012975,0.002568149,0.002794149,0.930742047,nan,0.960866721,0.921394273
large_complex,SIRS,0.1,0.7,0,0.7,0.005428147,0.855012975,0.002590779,0.003035781,0.907435212,nan,0.959986598,0.88792545
large_complex,SIRS,0.1,0.7,0,0.8,0.005621225,0.855012975,0.002429137,0.003252829,0.889465726,nan,0.964972739,0.851612245
large_complex,SIRS,0.1,0.7,0,0.9,0.006020981,0.855012975,0.002742086,0.003325625,0.860744775,nan,0.954526817,0.872119962
large_complex,SIRS,0.1,0.7,0,1,0.006286806,0.855012975,0.002798959,0.003510596,0.834225997,nan,0.952174705,nan
large_complex,SIRS,0.1,0.8,0,0.1,0.003912349,0.855012975,0.003046788,0.00366996,0.995163857,nan,0.937924137,0.981654782
large_complex,SIRS,0.1,0.8,0,0.2,0.004390462,0.855012975,0.002844762,0.003563735,0.980194865,nan,0.946401972,0.956669037
large_complex,SIRS,0.1,0.8,0,0.3,0.004129411,0.855012975,0.002966694,0.002741336,0.975501079,nan,0.941107713,0.956299697
large_complex,SIRS,0.1,0.8,0,0.4,0.004732731,0.855012975,0.003164421,0.002898707,0.953754221,nan,0.932080583,0.926628944
large_complex,SIRS,0.1,0.8,0,0.5,0.004594557,0.855012975,0.003001055,0.002610932,0.94822914,nan,0.939514553,0.921504708
large_complex,SIRS,0.1,0.8,0,0.6,0.005594226,0.855012975,0.002826191,0.003299047,0.899515713,nan,0.946666217,0.846901151
large_complex,SIRS,0.1,0.8,0,0.7,0.006099177,0.855012975,0.002982601,0.003433343,0.863039887,nan,0.939812593,0.832625272
large_complex,SIRS,0.1,0.8,0,0.8,0.005832998,0.855012975,0.002857044,0.003182432,0.866141027,nan,0.944873383,0.832458531
large_complex,SIRS,0.1,0.8,0,0.9,0.006050199,0.855012975,0.002680985,0.00342955,0.842147228,nan,0.951647401,0.853459055
large_complex,SIRS,0.1,0.8,0,1,0.006392032,0.855012975,0.002805052,0.003616283,0.808129153,nan,0.946490717,nan
large_complex,SIRS,0.1,0.9,0,0.1,0.00374246,0.855012975,0.003192128,0.003790681,0.994714576,nan,0.926079845,0.977874293
large_complex,SIRS,0.1,0.9,0,0.2,0.00460823,0.855012975,0.003124135,0.003868004,0.977896205,nan,0.929319238,0.948353865
large_complex,SIRS,0.1,0.9,0,0.3,0.004542173,0.855012975,0.003130721,0.003278028,0.966821293,nan,0.928830385,0.936578286
large_complex,SIRS,0.1,0.9,0,0.4,0.004958207,0.855012975,0.003232052,0.003343559,0.943216412,nan,0.923531958,0.896867517
large_complex,SIRS,0.1,0.9,0,0.5,0.005069331,0.855012975,0.00319037,0.00316218,0.92675655,nan,0.925364085,0.873500736
large_complex,SIRS,0.1,0.9,0,0.6,0.005591559,0.855012975,0.003172761,0.003166316,0.893956344,nan,0.925927212,0.87211672
large_complex,SIRS,0.1,0.9,0,0.7,0.005996722,0.855012975,0.003057207,0.003385076,0.857336898,nan,0.931249756,0.840413012
large_complex,SIRS,0.1,0.9,0,0.8,0.006097277,0.855012975,0.003006573,0.00341868,0.83722564,nan,0.933334451,0.79383997
large_complex,SIRS,0.1,0.9,0,0.9,0.00644524,0.855012975,0.003045515,0.003556748,0.800370638,nan,0.931360714,0.749888568
large_complex,SIRS,0.1,0.9,0,1,0.006711381,0.855012975,0.003048846,0.003725274,0.767996071,nan,0.931128633,nan
large_complex,SIRS,0.1,1,0,0.1,0.002700639,0.855012975,0.003468372,0.003310198,0.997831567,nan,0.906643271,0.980687712
large_complex,SIRS,0.1,1,0,0.2,0.00333591,0.855012975,0.003450078,0.003026778,0.990908693,nan,0.907493865,0.964208453
large_complex,SIRS,0.1,1,0,0.3,0.004679124,0.855012975,0.003427158,0.003553889,0.962861047,nan,0.908556385,0.922824961
large_complex,SIRS,0.1,1,0,0.4,0.004729894,0.855012975,0.003399033,0.00322802,0.948234487,nan,0.909855299,0.906056812
large_complex,SIRS,0.1,1,0,0.5,0.005184703,0.855012975,0.003365544,0.003293994,0.918655724,nan,0.91139492,0.869039848
large_complex,SIRS,0.1,1,0,0.6,0.005568303,0.855012975,0.003329781,0.003287935,0.886765952,nan,0.913030786,0.843931003
large_complex,SIRS,0.1,1,0,0.7,0.00586351,0.855012975,0.003316536,0.003297885,0.856035598,nan,0.913635505,0.811194129
large_complex,SIRS,0.1,1,0,0.8,0.0061853,0.855012975,0.00330294,0.003346814,0.821379769,nan,0.914255077,0.796445632
large_complex,SIRS,0.1,1,0,0.9,0.006625052,0.855012975,0.00328684,0.003573114,0.774171637,nan,0.914986736,0.785792721
large_complex,SIRS,0.1,1,0,1,0.007002223,0.855012975,0.003268093,0.00383761,0.728731345,nan,0.915835887,nan
large_complex,SIRS,0.2,0.1,0,0.1,0.448446183,0.855012975,0.527918071,0.08130797,-0.399326611,nan,-0.868662951,0.47238934
large_complex,SIRS,0.2,0.1,0,0.2,0.415370584,0.855012975,0.448619225,0.036012478,0.150686038,nan,-0.87254592,0.416405036
large_complex,SIRS,0.2,0.1,0,0.3,0.390116699,0.855012975,0.410322082,0.02327095,0.474740714,nan,0.402755798,0.419861869
large_complex,SIRS,0.2,0.1,0,0.4,0.36976015,0.855012975,0.387786395,0.020976422,0.603189464,nan,0.687222997,0.368151442
large_complex,SIRS,0.2,0.1,0,0.5,0.353044954,0.855012975,0.373892758,0.023016056,0.681931102,nan,0.750250779,0.346787445
large_complex,SIRS,0.2,0.1,0,0.6,0.337984102,0.855012975,0.362923435,0.026379294,0.736126835,nan,0.783593619,0.336310417
large_complex,SIRS,0.2,0.1,0,0.7,0.326863118,0.855012975,0.356627372,0.030999978,0.736294608,nan,0.774673342,0.309431407
large_complex,SIRS,0.2,0.1,0,0.8,0.314997126,0.855012975,0.34965627,0.035700077,0.754542295,nan,0.786905413,0.267673778
large_complex,SIRS,0.2,0.1,0,0.9,0.306872035,0.855012975,0.346711025,0.040710801,0.752968051,nan,0.780113212,0.188967931
large_complex,SIRS,0.2,0.1,0,1,0.298426535,0.855012975,0.342974702,0.045314352,0.764032229,nan,0.787341573,nan
large_complex,SIRS,0.2,0.2,0,0.1,0.865218809,0.855012975,0.550620802,0.31550049,-0.894723322,nan,-0.645595527,-0.763761675
large_complex,SIRS,0.2,0.2,0,0.2,0.790366832,0.855012975,0.553683483,0.237291209,-0.831694918,nan,-0.710000492,-0.794841985
large_complex,SIRS,0.2,0.2,0,0.3,0.73989216,0.855012975,0.558928703,0.181465481,-0.821675603,nan,-0.74617171,-0.791290011
large_complex,SIRS,0.2,0.2,0,0.4,0.70145517,0.855012975,0.56324303,0.138673732,-0.82275337,nan,-0.76898955,-0.778898456
large_complex,SIRS,0.2,0.2,0,0.5,0.667952783,0.855012975,0.564577531,0.10386456,-0.805931245,nan,-0.768043982,-0.744613665
large_complex,SIRS,0.2,0.2,0,0.6,0.643996145,0.855012975,0.568939804,0.075574258,-0.816766739,nan,-0.787912053,-0.715625005
large_complex,SIRS,0.2,0.2,0,0.7,0.620992301,0.855012975,0.569702124,0.051849482,-0.807257505,nan,-0.78505984,-0.6757304
large_complex,SIRS,0.2,0.2,0,0.8,0.604809839,0.855012975,0.573657763,0.031865548,-0.811436885,nan,-0.792904296,-0.61465716
large_complex,SIRS,0.2,0.2,0,0.9,0.589972414,0.855012975,0.576112418,0.015011964,-0.815898148,nan,-0.801933186,-0.490785477
large_complex,SIRS,0.2,0.2,0,1,0.576919679,0.855012975,0.5781903,0.005175891,-0.814280237,nan,-0.803163406,nan
large_complex,SIRS,0.2,0.3,0,0.1,0.727932806,0.855012975,0.317110032,0.41172029,-0.351229424,nan,-0.147714906,-0.380224794
large_complex,SIRS,0.2,0.3,0,0.2,0.618704149,0.855012975,0.327096697,0.292129172,-0.288401676,nan,-0.168573737,-0.321378382
large_complex,SIRS,0.2,0.3,0,0.3,0.54442393,0.855012975,0.331078918,0.213833133,-0.252663887,nan,-0.17330188,-0.282172501
large_complex,SIRS,0.2,0.3,0,0.4,0.495218677,0.855012975,0.337038993,0.158626808,-0.258012172,nan,-0.194433795,-0.28919295
large_complex,SIRS,0.2,0.3,0,0.5,0.453759505,0.855012975,0.338987681,0.115211255,-0.237634847,nan,-0.188811339,-0.266632178
large_complex,SIRS,0.2,0.3,0,0.6,0.420511697,0.855012975,0.339040682,0.081891906,-0.221032831,nan,-0.183916303,-0.24804012
large_complex,SIRS,0.2,0.3,0,0.7,0.397510394,0.855012975,0.341862036,0.05608697,-0.219742182,nan,-0.188629033,-0.246237541
large_complex,SIRS,0.2,0.3,0,0.8,0.37981107,0.855012975,0.3455711,0.034754734,-0.228544543,nan,-0.202748007,-0.237837268
large_complex,SIRS,0.2,0.3,0,0.9,0.360350241,0.855012975,0.344583912,0.016498348,-0.202243068,nan,-0.182800939,-0.201888815
large_complex,SIRS,0.2,0.3,0,1,0.350093406,0.855012975,0.350019772,0.003758887,-0.23018091,nan,-0.212148794,nan
large_complex,SIRS,0.2,0.4,0,0.1,0.186745035,0.855012975,0.039045745,0.148280253,0.018693804,nan,0.280569787,0.001257952
large_complex,SIRS,0.2,0.4,0,0.2,0.149351572,0.855012975,0.050209489,0.099575647,0.035615598,nan,0.225470205,-0.005955941
large_complex,SIRS,0.2,0.4,0,0.3,0.069896396,0.855012975,0.030692481,0.039551574,0.165108195,nan,0.335724388,0.099770392
large_complex,SIRS,0.2,0.4,0,0.4,0.089949044,0.855012975,0.048059005,0.042230397,0.102167583,nan,0.216795601,0.040228323
large_complex,SIRS,0.2,0.4,0,0.5,0.024449793,0.855012975,0.014841115,0.009987772,0.493128643,nan,0.640972249,0.300444918
large_complex,SIRS,0.2,0.4,0,0.6,0.066835867,0.855012975,0.047098568,0.020148923,0.14987773,nan,0.238433054,0.045632952
large_complex,SIRS,0.2,0.4,0,0.7,0.063127487,0.855012975,0.049463689,0.014185901,0.153285884,nan,0.223873261,0.037008228
large_complex,SIRS,0.2,0.4,0,0.8,0.069436998,0.855012975,0.059625101,0.010522878,0.124302882,nan,0.170610482,0.025432446
large_complex,SIRS,0.2,0.4,0,0.9,0.035433784,0.855012975,0.032452003,0.004501132,0.27731663,nan,0.320344859,0.139366204
large_complex,SIRS,0.2,0.4,0,1,0.05888509,0.855012975,0.058545192,0.003678559,0.169282258,nan,0.195154918,nan
large_complex,SIRS,0.2,0.5,0,0.1,0.009102825,0.855012975,0.003843217,0.007174855,0.970594457,nan,0.939361075,0.962107014
large_complex,SIRS,0.2,0.5,0,0.2,0.007574439,0.855012975,0.003631102,0.00535594,0.956826747,nan,0.947649413,0.937298423
large_complex,SIRS,0.2,0.5,0,0.3,0.007817642,0.855012975,0.003975523,0.004808813,0.929570373,nan,0.934781626,0.903659554
large_complex,SIRS,0.2,0.5,0,0.4,0.007454124,0.855012975,0.003685552,0.004211009,0.922713479,nan,0.945533976,0.911749117
large_complex,SIRS,0.2,0.5,0,0.5,0.007413855,0.855012975,0.003420524,0.004092087,0.906383671,nan,0.952012221,0.916397479
large_complex,SIRS,0.2,0.5,0,0.6,0.006863837,0.855012975,0.003492038,0.003539082,0.913173988,nan,0.951392709,0.885193146
large_complex,SIRS,0.2,0.5,0,0.7,0.006758765,0.855012975,0.002998926,0.003775232,0.909529229,nan,0.964762486,0.910077836
large_complex,SIRS,0.2,0.5,0,0.8,0.007391839,0.855012975,0.003696846,0.003706233,0.873237904,nan,0.943968159,0.834752487
large_complex,SIRS,0.2,0.5,0,0.9,0.007484245,0.855012975,0.003674757,0.003821357,0.85983702,nan,0.944489774,0.806364494
large_complex,SIRS,0.2,0.5,0,1,0.008001727,0.855012975,0.004295904,0.00370888,0.823441296,nan,0.922414854,nan
large_complex,SIRS,0.2,0.6,0,0.1,0.007089005,0.855012975,0.003409935,0.005723312,0.986520504,nan,0.943218438,0.978163093
large_complex,SIRS,0.2,0.6,0,0.2,0.006471596,0.855012975,0.003316626,0.004572018,0.968488478,nan,0.946277215,0.955217444
large_complex,SIRS,0.2,0.6,0,0.3,0.006408995,0.855012975,0.003291673,0.004102786,0.951187079,nan,0.947311553,0.936947609
large_complex,SIRS,0.2,0.6,0,0.4,0.006517104,0.855012975,0.003354509,0.003810099,0.93145382,nan,0.944034422,0.915562385
large_complex,SIRS,0.2,0.6,0,0.5,0.006992877,0.855012975,0.003425677,0.003990917,0.903785793,nan,0.941952254,0.884928641
large_complex,SIRS,0.2,0.6,0,0.6,0.006301884,0.855012975,0.003016586,0.003434606,0.912159361,nan,0.955427137,0.905903425
large_complex,SIRS,0.2,0.6,0,0.7,0.00699918,0.855012975,0.003390522,0.003698758,0.876518058,nan,0.943137798,0.899619561
large_complex,SIRS,0.2,0.6,0,0.8,0.006949547,0.855012975,0.003271762,0.00370875,0.86421934,nan,0.946810053,0.826434546
large_complex,SIRS,0.2,0.6,0,0.9,0.006800254,0.855012975,0.003057851,0.003752822,0.864089025,nan,0.954932176,0.763426248
large_complex,SIRS,0.2,0.6,0,1,0.007237951,0.855012975,0.003476618,0.003762844,0.829944517,nan,0.940114107,nan
large_complex,SIRS,0.2,0.7,0,0.1,0.00600514,0.855012975,0.003299928,0.004856836,0.99130641,nan,0.93753047,0.983525966
large_complex,SIRS,0.2,0.7,0,0.2,0.006135854,0.855012975,0.003035104,0.00469652,0.968833735,nan,0.948529977,0.952141282
large_complex,SIRS,0.2,0.7,0,0.3,0.005887323,0.855012975,0.003333044,0.003894275,0.955897094,nan,0.936224148,0.936498619
large_complex,SIRS,0.2,0.7,0,0.4,0.006349378,0.855012975,0.003294698,0.003890333,0.928731689,nan,0.937830286,0.91521777
large_complex,SIRS,0.2,0.7,0,0.5,0.006316835,0.855012975,0.003305346,0.003709744,0.911760368,nan,0.937291424,0.877487212
large_complex,SIRS,0.2,0.7,0,0.6,0.006180519,0.855012975,0.003095321,0.003534267,0.902622255,nan,0.945917576,0.854924491
large_complex,SIRS,0.2,0.7,0,0.7,0.006334098,0.855012975,0.003321899,0.003288303,0.8856658,nan,0.936353925,0.865849733
large_complex,SIRS,0.2,0.7,0,0.8,0.006753979,0.855012975,0.003258606,0.003625378,0.854352282,nan,0.939372909,0.849112892
large_complex,SIRS,0.2,0.7,0,0.9,0.006759315,0.855012975,0.003157636,0.003646946,0.841904847,nan,0.943199878,0.833408956
large_complex,SIRS,0.2,0.7,0,1,0.007043888,0.855012975,0.003234132,0.00382464,0.81183922,nan,0.939900782,nan
large_complex,SIRS,0.2,0.8,0,0.1,0.006003847,0.855012975,0.003621448,0.005355811,0.989421414,nan,0.914205103,0.972444595
large_complex,SIRS,0.2,0.8,0,0.2,0.005600145,0.855012975,0.003417446,0.004416228,0.973349425,nan,0.924512652,0.947737467
large_complex,SIRS,0.2,0.8,0,0.3,0.005953954,0.855012975,0.003183746,0.004172438,0.949370292,nan,0.935507453,0.928122215
large_complex,SIRS,0.2,0.8,0,0.4,0.005789217,0.855012975,0.003381849,0.003641825,0.935869503,nan,0.92610069,0.908326693
large_complex,SIRS,0.2,0.8,0,0.5,0.00626541,0.855012975,0.003406286,0.003709278,0.904134451,nan,0.924894286,0.878824178
large_complex,SIRS,0.2,0.8,0,0.6,0.006467004,0.855012975,0.003339587,0.003667431,0.877933273,nan,0.927844844,0.849061169
large_complex,SIRS,0.2,0.8,0,0.7,0.006477686,0.855012975,0.00324635,0.003595988,0.862477473,nan,0.932061772,0.818137521
large_complex,SIRS,0.2,0.8,0,0.8,0.006795315,0.855012975,0.003393735,0.003669173,0.829495204,nan,0.924780674,0.752228074
large_complex,SIRS,0.2,0.8,0,0.9,0.007198602,0.855012975,0.00344241,0.003865137,0.78622082,nan,0.921918134,0.699012715
large_complex,SIRS,0.2,0.8,0,1,0.007280948,0.855012975,0.00344199,0.003888746,0.765322321,nan,0.921543942,nan
large_complex,SIRS,0.2,0.9,0,0.1,0.004258043,0.855012975,0.003343773,0.003697136,0.995953765,nan,0.921842589,0.985739223
large_complex,SIRS,0.2,0.9,0,0.2,0.004422336,0.855012975,0.003570352,0.00351973,0.985768101,nan,0.909760853,0.962624799
large_complex,SIRS,0.2,0.9,0,0.3,0.005255793,0.855012975,0.003547531,0.003989878,0.958257615,nan,0.910904064,0.912253354
