Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R
large_complex,SIS,0.5,0.4,0,0,0.157449485,0.855012975,0.157449485,0.855012975,0.069624167,nan,0.069624167,nan
large_complex,SIS,0.5,0.5,0,0,0.015704302,0.855012975,0.015704302,0.855012975,0.628298849,nan,0.628298849,nan
large_complex,SIS,0.5,0.6,0,0,0.008646572,0.855012975,0.008646572,0.855012975,0.773931236,nan,0.773931236,nan
large_complex,SIS,0.5,0.7,0,0,0.006761218,0.855012975,0.006761218,0.855012975,0.810448763,nan,0.810448763,nan
large_complex,SIS,0.5,0.8,0,0,0.005891641,0.855012975,0.005891641,0.855012975,0.822092057,nan,0.822092057,nan
large_complex,SIS,0.5,0.9,0,0,0.005356781,0.855012975,0.005356781,0.855012975,0.829151521,nan,0.829151521,nan
large_complex,SIS,0.5,1,0,0,0.005223315,0.855012975,0.005223315,0.855012975,0.818938031,nan,0.818938031,nan
large_complex,SIS,0.6,0.1,0,0,0.049456609,0.855012975,0.049456609,0.855012975,0.538493873,nan,0.538493873,nan
large_complex,SIS,0.6,0.2,0,0,0.095434618,0.855012975,0.095434618,0.855012975,0.284322481,nan,0.284322481,nan
large_complex,SIS,0.6,0.3,0,0,0.133992729,0.855012975,0.133992729,0.855012975,0.135433853,nan,0.135433853,nan
large_complex,SIS,0.6,0.4,0,0,0.297911422,0.855012975,0.297911422,0.855012975,nan,nan,nan,nan
large_complex,SIS,0.6,0.5,0,0,0.167249685,0.855012975,0.167249685,0.855012975,0.770076726,nan,0.770076726,nan
large_complex,SIS,0.6,0.6,0,0,0.014823556,0.855012975,0.014823556,0.855012975,0.590801684,nan,0.590801684,nan
large_complex,SIS,0.6,0.7,0,0,0.008728449,0.855012975,0.008728449,0.855012975,0.7410015,nan,0.7410015,nan
large_complex,SIS,0.6,0.8,0,0,0.007102922,0.855012975,0.007102922,0.855012975,0.770714287,nan,0.770714287,nan
large_complex,SIS,0.6,0.9,0,0,0.006235567,0.855012975,0.006235567,0.855012975,0.787113427,nan,0.787113427,nan
large_complex,SIS,0.6,1,0,0,0.005815916,0.855012975,0.005815916,0.855012975,0.788411756,nan,0.788411756,nan
large_complex,SIS,0.7,0.1,0,0,0.044283682,0.855012975,0.044283682,0.855012975,0.517793702,nan,0.517793702,nan
large_complex,SIS,0.7,0.2,0,0,0.089113893,0.855012975,0.089113893,0.855012975,0.254769196,nan,0.254769196,nan
large_complex,SIS,0.7,0.3,0,0,0.163767217,0.855012975,0.163767217,0.855012975,0.113323531,nan,0.113323531,nan
large_complex,SIS,0.7,0.4,0,0,0.379094953,0.855012975,0.379094953,0.855012975,-0.127728994,nan,-0.127728994,nan
large_complex,SIS,0.7,0.5,0,0,0.285860939,0.855012975,0.285860939,0.855012975,0.850780991,nan,0.850780991,nan
large_complex,SIS,0.7,0.6,0,0,0.143531428,0.855012975,0.143531428,0.855012975,0.744191658,nan,0.744191658,nan
large_complex,SIS,0.7,0.7,0,0,0.013782536,0.855012975,0.013782536,0.855012975,0.590461388,nan,0.590461388,nan
large_complex,SIS,0.7,0.8,0,0,0.00881719,0.855012975,0.00881719,0.855012975,0.706533531,nan,0.706533531,nan
large_complex,SIS,0.7,0.9,0,0,0.007353735,0.855012975,0.007353735,0.855012975,0.73547207,nan,0.73547207,nan
large_complex,SIS,0.7,1,0,0,0.006566522,0.855012975,0.006566522,0.855012975,0.750390466,nan,0.750390466,nan
large_complex,SIS,0.8,0.1,0,0,0.046677109,0.855012975,0.046677109,0.855012975,0.485256179,nan,0.485256179,nan
large_complex,SIS,0.8,0.2,0,0,0.101756019,0.855012975,0.101756019,0.855012975,0.223416832,nan,0.223416832,nan
large_complex,SIS,0.8,0.3,0,0,0.181841794,0.855012975,0.181841794,0.855012975,0.100468544,nan,0.100468544,nan
large_complex,SIS,0.8,0.4,0,0,0.429475683,0.855012975,0.429475683,0.855012975,-0.061888371,nan,-0.061888371,nan
large_complex,SIS,0.8,0.5,0,0,0.374359675,0.855012975,0.374359675,0.855012975,-0.904386156,nan,-0.904386156,nan
large_complex,SIS,0.8,0.6,0,0,0.250259831,0.855012975,0.250259831,0.855012975,0.814961841,nan,0.814961841,nan
large_complex,SIS,0.8,0.7,0,0,0.125765671,0.855012975,0.125765671,0.855012975,0.688313425,nan,0.688313425,nan
large_complex,SIS,0.8,0.8,0,0,0.013289672,0.855012975,0.013289672,0.855012975,0.554616654,nan,0.554616654,nan
large_complex,SIS,0.8,0.9,0,0,0.008846485,0.855012975,0.008846485,0.855012975,0.679060699,nan,0.679060699,nan
large_complex,SIS,0.8,1,0,0,0.007572391,0.855012975,0.007572391,0.855012975,0.701599589,nan,0.701599589,nan
large_complex,SIS,0.9,0.1,0,0,0.046519712,0.855012975,0.046519712,0.855012975,0.50397864,nan,0.50397864,nan
large_complex,SIS,0.9,0.2,0,0,0.103027389,0.855012975,0.103027389,0.855012975,0.213948639,nan,0.213948639,nan
large_complex,SIS,0.9,0.3,0,0,0.206498788,0.855012975,0.206498788,0.855012975,0.091577859,nan,0.091577859,nan
