Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R,RSquared_S,RSquared_E,RSquared_I,RSquared_R,Error
large_simple,SIR,0.3,0.3,0.0,0.0,0.29523325508177534,0.8550129752984276,0.006923351194827658,0.29489306009931926,0.7911201835892987,nan,0.9187953757852424,0.9361278454525632,-254100.71654971738,-inf,0.590104201717236,-674.7333806072069,False
large_simple,SIR,0.3,0.4,0.0,0.0,0.2098292037189782,0.8550129752984276,0.005466772908285971,0.20963922358510717,0.7785618088416801,nan,0.9199771053688631,0.9256460315957631,-195882.6125259396,-inf,0.6588819445724068,-456.5085128384771,False
large_simple,SIR,0.3,0.5,0.0,0.0,0.1674094122266414,0.8550129752984276,0.004326430365756962,0.16728400931065776,0.7823049701045414,nan,0.9342335102471175,0.9380589385706491,-982933.788469461,-inf,0.7543776808563154,-353.4018134156483,False
large_simple,SIR,0.3,0.6,0.0,0.0,0.13442225487018564,0.8550129752984276,0.004128906968543272,0.13433683153960096,0.8971543396800192,nan,0.9235630661325684,0.9273775755352262,-824025.0458536753,-inf,0.7364871279775483,-268.1771188262509,False
large_simple,SIR,0.3,0.7,0.0,0.0,0.11534315718155241,0.8550129752984276,0.0035625744541954905,0.1152793931173944,0.7990720658845404,nan,0.9335458814793547,0.9358381761174902,-12129373.699067708,-inf,0.7953572661072568,-211.58001729311562,False
large_simple,SIR,0.3,0.8,0.0,0.0,0.09985572275986981,0.8550129752984276,0.003763490365680767,0.09981269515012132,nan,nan,0.9121268094483537,0.914371132066269,-inf,-inf,0.755094899342031,-171.26132297667795,False
large_simple,SIR,0.3,0.9,0.0,0.0,0.08710040546251474,0.8550129752984276,0.0038899644365676155,0.087082975164909,nan,nan,0.8960987959431178,0.897851311127171,-inf,-inf,0.730282394271899,-134.1713186115381,False
large_simple,SIR,0.3,1.0,0.0,0.0,0.07718792802170779,0.8550129752984276,0.004056808203893222,0.07719648654980198,nan,nan,0.8783210420649832,0.8797374757473796,-inf,-inf,0.7036133362109702,-106.32101614947877,False
large_simple,SIR,0.4,0.1,0.0,0.0,0.5152859862879244,0.8550129752984276,0.021936934843375343,0.5133936659236771,0.9973899971776866,nan,0.9464719668634745,0.9931313200527127,-8280.381900525465,-inf,-0.09508612155296747,-380.7792410889893,False
large_simple,SIR,0.4,0.2,0.0,0.0,0.49174502912716567,0.8550129752984276,0.013199091558534243,0.49091302961413147,0.9265348175357401,nan,0.8885108126411714,0.9534035435632303,-74519.48058131947,-inf,0.04468269786366108,-1039.8984868332052,False
large_simple,SIR,0.4,0.3,0.0,0.0,0.37992548278669735,0.8550129752984276,0.008084480283423116,0.3795109656080292,0.8510886589889366,nan,0.9102751767099485,0.9409099638398337,-107103.67752369022,-inf,0.4883127173824776,-936.925502565767,False
large_simple,SIR,0.4,0.4,0.0,0.0,0.2983428055219429,0.8550129752984276,0.006894993131379374,0.29807654818803386,0.8363551509310465,nan,0.8845457382873112,0.9074443933327222,-354596.0410325636,-inf,0.45615046240190804,-918.301915166753,False
large_simple,SIR,0.4,0.5,0.0,0.0,0.2356111042909401,0.8550129752984276,0.005532336694751933,0.2354392820667693,0.7454458712158772,nan,0.897892789066145,0.9094035747281909,-778728.0524696341,-inf,0.5866568590837891,-706.7784906875344,False
large_simple,SIR,0.4,0.6,0.0,0.0,0.18789585913005635,0.8550129752984276,0.004642000416187652,0.18777986482907902,0.8649538219034824,nan,0.9135738543893135,0.920209039954452,-555159.4503283666,-inf,0.6838554358289274,-486.6804112390076,False
large_simple,SIR,0.4,0.7,0.0,0.0,0.16306433914572716,0.8550129752984276,0.004674962611068972,0.16298065207733808,0.7764466603324082,nan,0.8889723108035811,0.894996654036721,-24242238.210919242,-inf,0.6365900230592971,-437.0822953183397,False
large_simple,SIR,0.4,0.8,0.0,0.0,0.140375136346776,0.8550129752984276,0.004268284980009256,0.1403094742702086,nan,nan,0.892534755204411,0.8973442458618439,-inf,-inf,0.6856566617830725,-338.68114381228423,False
large_simple,SIR,0.4,0.9,0.0,0.0,0.12199073201473293,0.8550129752984276,0.004264308788868229,0.12194868913872607,nan,nan,0.8792674133707489,0.8830028494803835,-inf,-inf,0.6756000602313307,-264.3003033778543,False
large_simple,SIR,0.4,1.0,0.0,0.0,0.10771428952161607,0.8550129752984276,0.004359281967169581,0.10769596557691037,nan,nan,0.8631932341289202,0.8661277113948151,-inf,-inf,0.6577687775415806,-207.8760160357858,False
large_simple,SIR,0.5,0.1,0.0,0.0,0.4141607611696392,0.8550129752984276,0.018158989479170544,0.41262630841866454,0.9777623012644211,nan,0.9833294081468609,0.9993531546364325,-1446.152630655292,-inf,0.4826232731414153,-137.14081049447077,False
large_simple,SIR,0.5,0.2,0.0,0.0,0.5526923757920897,0.8550129752984276,0.014693146757105329,0.5517741277783627,0.9322094919206338,nan,0.8962819759370673,0.9692615048096505,-150629.9698494244,-inf,-0.17501888361174434,-1378.27433480765,False
