Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R,RSquared_S,RSquared_E,RSquared_I,RSquared_R,Error
large_simple,SEIR,0.1,1.0,0.3,0.0,0.023344489286724793,0.0005637352648761532,0.0031957148562235757,0.023510008819254528,nan,nan,0.9190919371910132,0.9000774332119755,-inf,-inf,0.8160813587181919,-8.95394623738401,False
large_simple,SEIR,0.1,1.0,0.4,0.0,0.02334536241822904,0.0004689909966994461,0.003184963788901419,0.02351209063270544,nan,nan,0.9195706772516362,0.9027211676631485,-inf,-inf,0.8173167603211384,-8.955709161150216,False
large_simple,SEIR,0.1,1.0,0.5,0.0,0.023345899799572353,0.00040417714408589136,0.003180287484266113,0.023512132166512684,nan,nan,0.9197789720027849,0.904510806180395,-inf,-inf,0.817852813720443,-8.955744334446965,False
large_simple,SEIR,0.1,1.0,0.6,0.0,0.023346262457687457,0.00035652273494122746,0.003179616738851429,0.02351145003836457,nan,nan,0.9198091115881117,0.9057926884353722,-inf,-inf,0.8179296379112573,-8.95516667565471,False
large_simple,SEIR,0.1,1.0,0.7,0.0,0.023346535621237136,0.0003200602920258029,0.003175585055905203,0.02350983565816763,nan,nan,0.9199889601641198,0.9070261837628648,-inf,-inf,0.8183910674825661,-8.953799607936539,False
large_simple,SEIR,0.1,1.0,0.8,0.0,0.023346750708106573,0.0002910930529106821,0.0031682321639956794,0.023507610171526597,nan,nan,0.9203163735280837,0.9082648779373905,-inf,-inf,0.8192311047428071,-8.951915205178533,False
large_simple,SEIR,0.1,1.0,0.9,0.0,0.023346932252656036,0.0002673742814554073,0.0031576100769386863,0.023505026928197364,nan,nan,0.9207883742640292,0.9095412144154131,-inf,-inf,0.820441195434009,-8.94972810016483,False
large_simple,SEIR,0.1,1.0,1.0,0.0,0.023347095930598524,0.00024749518166016757,0.003143854159769401,0.02350224023866989,nan,nan,0.9213981025005018,0.9108710138864193,-inf,-inf,0.8220022595275922,-8.947369016758795,False
large_simple,SEIR,0.2,0.1,0.1,0.0,0.4936107110047308,0.014626428492240601,0.014261800205371595,0.4906616444819931,0.8633109000790031,0.9275651559792261,0.8764418171483835,0.9084042235606034,-45313.70443046273,-51.87744192370296,0.32003528743640985,-543.1751971859652,False
large_simple,SEIR,0.2,0.1,0.2,0.0,0.4750643774244238,0.008223271813115688,0.015403596953370548,0.4729171665166472,0.880362268524103,0.9159975746215665,0.8857949486302049,0.9377847748005019,-22521.441865495963,-21.563765271296578,0.28592140049998294,-436.4444629004951,False
large_simple,SEIR,0.2,0.1,0.3,0.0,0.4664449402407969,0.0060749488315283515,0.015038369990101497,0.4645749196742631,0.9259623269109062,0.9352059965623146,0.9093647149235103,0.9577903653189366,-15653.419865493976,-32.49843738463414,0.3765224335606956,-391.00469980645846,False
large_simple,SEIR,0.2,0.1,0.4,0.0,0.4547769640603439,0.004755530902036782,0.014408986645082741,0.45310776912817197,0.9587630949272649,0.9095465522059344,0.9245381251281055,0.9699894595924826,-9976.909803850129,-30.315374359203176,0.48163295090588254,-324.54250662182073,False
large_simple,SEIR,0.2,0.1,0.5,0.0,0.4681224962327713,0.004058864310267477,0.01639108375857449,0.4663583935250824,0.9453920946555746,0.9080590347448225,0.9019773618912816,0.958163511591746,-15689.289189444708,-54.184312571127165,0.23707456943951333,-416.6013524120678,False
large_simple,SEIR,0.2,0.1,0.6,0.0,0.4873730010688233,0.0036749787731083657,0.01737414991172415,0.48557063021518504,0.9427643634435785,0.8539226340528798,0.8908314425557728,0.9533460555146673,-28899.700872811245,-260.99368501265036,0.08648715833915976,-527.2846767870989,False
