Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R,RSquared_S,RSquared_E,RSquared_I,RSquared_R,Error
large_simple,SEIR,0.1,0.1,0.1,0.0,0.29883487172883555,0.008008422915140397,0.008085367252384767,0.2970627918611126,0.7630884105482544,0.8861150946211706,0.9198844616680617,0.9322348441428917,-144828.45749289694,0.24064460399974508,0.6307452696347049,-166.13949776404183,False
large_simple,SEIR,0.1,0.1,0.2,0.0,0.301000943850162,0.005021146261579157,0.00925304166056408,0.2996587264459829,0.9469324946438405,0.8814404477968083,0.924562800935672,0.9431978003587049,-70900.12999555144,0.38747267108026306,0.5723515909903532,-204.79731250170843,False
large_simple,SEIR,0.1,0.1,0.3,0.0,0.29972137479410627,0.003886093753123992,0.009586645860114493,0.2984845129474725,0.7966032744641481,0.8752495408094008,0.9192211713630762,0.9406671481155593,-142493.61018339297,0.4629087372122366,0.618307542351549,-216.40606380344835,False
large_simple,SEIR,0.1,0.1,0.4,0.0,0.28655420540877136,0.003140906630865191,0.009041511262829824,0.28547256304814767,0.8948722615801853,0.88258628216185,0.9384048125385919,0.9546408123545114,-34097.82207743722,0.5713352437428663,0.6855118813847016,-187.66657221336698,False
large_simple,SEIR,0.1,0.1,0.5,0.0,0.29103349595415245,0.0027852119668075725,0.0095250089066949,0.289989777598348,0.780304464078487,0.884320886538518,0.9249236225788127,0.9476257297768355,-61100.52705114503,0.5763884999601429,0.6809209394579456,-201.1769025930401,False
large_simple,SEIR,0.1,0.1,0.6,0.0,0.29259445907072656,0.002537536321581231,0.009196791333692708,0.2915751397640354,0.9323835185960804,0.8822741182497676,0.9341208437281557,0.9599306610084027,-49822.40995187003,0.6101610432418441,0.7143384980859318,-200.7510938117405,False
large_simple,SEIR,0.1,0.1,0.7,0.0,0.27929753717936645,0.0022221685137778736,0.009396865332627761,0.278290079997105,0.8681149602807204,0.8972501802258319,0.9292686842688859,0.9516479420749128,-24670.590139484146,0.6826852861535488,0.7146867552907457,-172.50387207154014,False
large_simple,SEIR,0.1,0.1,0.8,0.0,0.2866975359171802,0.0023154572862730126,0.010413211339639353,0.28567531318389644,0.7805178416193099,0.871103099383574,0.9140155535706639,0.941111573310334,-46774.603890947656,0.6266374757282782,0.6215648341129593,-211.1331019225736,False
large_simple,SEIR,0.1,0.1,0.9,0.0,0.28376944664208403,0.002226391823189581,0.00916245599658248,0.28280745021734993,0.8559418400811649,0.8703783656027506,0.9381024709390796,0.9602436250680649,-31742.602784499253,0.6469721468823693,0.7318279602633035,-189.87279594560312,False
large_simple,SEIR,0.1,0.1,1.0,0.0,0.2793560166053099,0.0022849249426096854,0.009398008462943886,0.27841785597362,0.8872652644898784,0.8531719859346983,0.9307741082321028,0.957252661629568,-26874.585449392824,0.6239084507034747,0.7289926831029805,-178.39888115921448,False
large_simple,SEIR,0.1,0.2,0.1,0.0,0.13391835707675234,0.00516187405588165,0.00262436950118945,0.13328253685829122,0.7113144429651176,0.940267656485353,0.9704078426682401,0.9588624055041324,-431176.05259615777,0.6040277763802526,0.9080069998404777,-60.431045991810656,False
large_simple,SEIR,0.1,0.2,0.2,0.0,0.13120842766812027,0.0031113212375326106,0.0035684270390729947,0.1307774653783455,0.8057641940769784,0.9462658213004183,0.954956765002679,0.9567629718307876,-110782.0237084365,0.7588613262069025,0.8533399983815351,-67.25233364456847,False
large_simple,SEIR,0.1,0.2,0.3,0.0,0.12981020869342016,0.0020695874613539836,0.0029069915264126277,0.12948282679289277,0.9235813097762845,0.9620581356451311,0.9768083373354657,0.9761033191313253,-115086.40326622137,0.8629279914254903,0.9172012781118501,-67.66977732756277,False
large_simple,SEIR,0.1,0.2,0.4,0.0,0.1328042030714604,0.002393625433107963,0.0034770256326795692,0.13249332165644526,0.8850292154971412,0.9243784183174832,0.9617886761154495,0.966397752423505,-171499.7307183219,0.737092509694296,0.8976269098496825,-78.04250876338044,False
large_simple,SEIR,0.1,0.2,0.5,0.0,0.13431032975921064,0.002208239885715087,0.003386652133939715,0.13400346216246128,0.9462689602255379,0.9207342761065561,0.9646081310003817,0.9740855664180101,-154320.79027946808,0.7262020116858918,0.9122696670079025,-81.17367982331804,False
large_simple,SEIR,0.1,0.2,0.6,0.0,0.1269242588556765,0.0019131394870004989,0.004002124153112148,0.12663869998744515,0.8412524661154185,0.9304360439526834,0.9519147122134515,0.9643094815649685,-86058.72946147167,0.7817845548628501,0.8755096920125773,-74.71716374674725,False
large_simple,SEIR,0.1,0.2,0.7,0.0,0.12397743604087058,0.0018248900726096245,0.0039362773797830385,0.12369801311167027,0.8824924565867602,0.9275113516911936,0.9560987335244459,0.9674460003285192,-43616.24112264378,0.7858015162214695,0.8795394045962672,-72.6539423098023,False
large_simple,SEIR,0.1,0.2,0.8,0.0,0.11954836466618579,0.001959695831452595,0.0033769342772711547,0.11932875963364388,0.9065340310344172,0.9045120135684444,0.9660827505570309,0.978778106760483,-25165.623781705148,0.7348226206879934,0.9279569593135513,-59.94568881826662,False
large_simple,SEIR,0.1,0.2,0.9,0.0,0.1373043302778979,0.0020762823581682334,0.0046864425867389125,0.1370098881587935,0.8516648962273075,0.8816500942465003,0.9371317808577154,0.9607835579180177,-1012960.5608821451,0.6914159013430019,0.8327828316912046,-103.0444903871372,False
large_simple,SEIR,0.1,0.2,1.0,0.0,0.1269538514172458,0.002078350213993244,0.0043723339180240794,0.12669746889395317,0.8835897202827772,0.8735299944963161,0.947047119207828,0.9671957916834633,-69128.16707305511,0.6888375667189619,0.8576693789246677,-84.23807695417104,False
large_simple,SEIR,0.1,0.3,0.1,0.0,0.08679652881632968,0.0033184169675020848,0.0014374082886938143,0.08641615840328164,nan,0.9720616305646651,0.98723590080334,0.9800802841393833,-inf,0.8520473489352285,0.9522153529921703,-31.74629209779082,False
large_simple,SEIR,0.1,0.3,0.2,0.0,0.08101284181153978,0.0023798665129112456,0.001910304431411769,0.08078843708938595,0.9202546354311905,0.9684956993742995,0.9822270769345353,0.9783168840622025,-90947.7384135618,0.8558107630716391,0.9273883947239365,-34.44190953627284,False
large_simple,SEIR,0.1,0.3,0.3,0.0,0.08253680835126638,0.001950740684583414,0.0016170923905240392,0.08235404877177675,0.9329597601426943,0.9659891274332446,0.9841102515397725,0.9838881627015174,-230876.951195774,0.8620208538251379,0.9612367672877618,-37.01758663691939,False
large_simple,SEIR,0.1,0.3,0.4,0.0,0.08551454630149628,0.0019195133948738297,0.0021918870731676876,0.08533034652682978,0.850342561578966,0.9495626647631592,0.9715278338563507,0.9740088885970201,-1669270.5843094606,0.8346557724887155,0.9335727172744009,-43.750646731309914,False
large_simple,SEIR,0.1,0.3,0.5,0.0,0.07516874236565305,0.0018966176748372759,0.0023616672302931227,0.07503091367523702,0.9059081027172067,0.9411508965386639,0.9676788120505305,0.9754830933390035,-43363.21852794078,0.7990966347981737,0.9314833210637122,-33.12315561217417,False
large_simple,SEIR,0.1,0.3,0.6,0.0,0.08257753295791603,0.0019237811158125961,0.0027461468615321578,0.08242515926430113,0.9662188149379722,0.9256904875955604,0.9579638837000758,0.9712212345836466,-271162.9874825002,0.7691476433078509,0.9062560874269684,-45.00932192095566,False
large_simple,SEIR,0.1,0.3,0.7,0.0,0.07962135758286533,0.00189688632350588,0.0024066811050750484,0.0794885574278846,0.9035605077722302,0.9170098152278783,0.9686939957622014,0.9791132109903287,-115764.3917992846,0.7599470026295589,0.9345384264228083,-40.95947636528421,False
large_simple,SEIR,0.1,0.3,0.8,0.0,0.08258801550443902,0.0017814435630232515,0.002756064162614467,0.08244219892837419,0.9544906342575552,0.919402035357891,0.9599827155274476,0.9753197975086494,-148437.95808405368,0.7813279031046313,0.9105904998900896,-46.7549212783199,False
large_simple,SEIR,0.1,0.3,0.9,0.0,0.08407060102159865,0.0020299630486075556,0.002894841987735402,0.08393360915838194,0.9331196577202179,0.8827784425214072,0.9571291825692623,0.9785305863588467,-587671.1431201838,0.7038509275257934,0.9133140152482885,-48.31507027269877,False
