Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R,RSquared_S,RSquared_E,RSquared_I,RSquared_R,Error
large_simple,SIRS,0.1,0.1,0.0,0.1,0.029068395717952323,0.8550129752984276,0.0149079289583849,0.014412573147054939,0.7147062013301841,nan,0.734737775259224,0.7147631285990357,-4.02779972656137,-inf,-1.9618793557124117,-5.9071449004533845,False
large_simple,SIRS,0.1,0.1,0.0,0.2,0.026477917032776865,0.8550129752984276,0.017472072251374628,0.009021490845153319,0.6574931875545548,nan,0.6850917834194987,0.6429443578220577,-4.267836941328056,-inf,-2.5610503039417725,-9.714245649160825,False
large_simple,SIRS,0.1,0.1,0.0,0.3,0.02535891506464278,0.8550129752984276,0.01888782750710653,0.006482548446937092,0.6430164536789456,nan,0.6611090486868789,0.6210513677557853,-4.652976835778836,-inf,-3.4481604019325482,-9.98315147700327,False
large_simple,SIRS,0.1,0.1,0.0,0.4,0.024005464218755785,0.8550129752984276,0.018866805524222287,0.005187716939786786,0.6843872546082292,nan,0.7006202655670324,0.6543624386757514,-4.037621008412419,-inf,-2.7260527489528847,-23.408724791971164,False
large_simple,SIRS,0.1,0.1,0.0,0.5,0.024267518491307465,0.8550129752984276,0.020007011339380418,0.0042909996036994595,0.6406477471049058,nan,0.6523624920141662,0.5967882835055067,-5.177065621090921,-inf,-3.8749224231111548,-22.98925460620065,False
large_simple,SIRS,0.1,0.1,0.0,0.6,0.024316386898975237,0.8550129752984276,0.020643091873119242,0.0037004856454087055,0.6196748628458948,nan,0.631701439446211,0.5645503134542971,-6.170200359493662,-inf,-4.8283170509684945,-34.298271493321884,False
large_simple,SIRS,0.1,0.1,0.0,0.7,0.024075597751728354,0.8550129752984276,0.020830606737461625,0.0032975154676639015,0.6230568820029564,nan,0.6351904002888644,0.49788935033396375,-6.344935948595144,-inf,-4.906635548603052,-75.2271412747645,False
large_simple,SIRS,0.1,0.1,0.0,0.8,0.02394514680710502,0.8550129752984276,0.021068647502560014,0.0029413491780053997,0.6179708192850728,nan,0.6271558304444089,0.5140130978954282,-6.367633997341647,-inf,-4.961941122466433,-144.14829053480463,False
large_simple,SIRS,0.1,0.1,0.0,0.9,0.02344799196996592,0.8550129752984276,0.020862890179598092,0.002687022398925895,0.633620455072125,nan,0.6424180297938257,0.3538176231904527,-5.102931504751609,-inf,-3.926193888072131,-405.534679768388,False
large_simple,SIRS,0.1,0.1,0.0,1.0,0.02362143008042846,0.8550129752984276,0.021242759633316177,0.0024674600548025985,0.6255435504951912,nan,0.6334829964662478,nan,-6.380224204413172,-inf,-4.968690388848969,-inf,False
