Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R,RSquared_S,RSquared_E,RSquared_I,RSquared_R,Error
large_simple,SIR,0.1,0.1,0.0,0.0,0.2655477260067353,0.8550129752984276,0.008539158220266787,0.2647367060247667,0.8954563221065938,nan,0.8718446586878073,0.912072144138939,-755829.8279075752,-inf,0.02288719101850123,-886.4848026733617,False
large_simple,SIR,0.1,0.2,0.0,0.0,0.09005709473171253,0.8550129752984276,0.002834304582318036,0.08990127705482419,0.6711174605375374,nan,0.9527851510828792,0.9526191973195848,-211400.5627760737,-inf,0.8057084966415646,-185.25286646250987,False
large_simple,SIR,0.1,0.3,0.0,0.0,0.055472709065540395,0.8550129752984276,0.0019152415746035293,0.055397040864087414,0.5914675293038624,nan,0.9649699523049388,0.965263818877207,-2805519.8076911974,-inf,0.8659805984342696,-110.11751972609846,False
large_simple,SIR,0.1,0.4,0.0,0.0,0.0385567024095991,0.8550129752984276,0.0015866389361447815,0.03851057178199457,0.6775959118387564,nan,0.9659215267922658,0.9656842103730672,-1355358.5175236834,-inf,0.8847634479414441,-66.12698450470475,False
large_simple,SIR,0.1,0.5,0.0,0.0,0.03083254515207412,0.8550129752984276,0.0012938132269736196,0.03080638342926317,nan,nan,0.972690450108552,0.9729309711286538,-inf,-inf,0.9124529480295699,-48.63405824259454,False
large_simple,SIR,0.1,0.6,0.0,0.0,0.02357777011069498,0.8550129752984276,0.0013810227446727009,0.023569555809849988,0.7914244495319388,nan,0.9616879175226766,0.9611196005877646,-506826.5343087797,-inf,0.8845363028823692,-32.134442088674675,False
large_simple,SIR,0.1,0.7,0.0,0.0,0.021102179929142817,0.8550129752984276,0.00131646667402894,0.021099625677202583,nan,nan,0.9594551930293114,0.9595925177241421,-inf,-inf,0.8878600418698778,-27.8064772689512,False
large_simple,SIR,0.1,0.8,0.0,0.0,0.018223119125645428,0.8550129752984276,0.001363152248387273,0.01823160186243923,nan,nan,0.949975009981407,0.9500943689132046,-inf,-inf,0.8723452745510797,-21.834832166899925,False
large_simple,SIR,0.1,0.9,0.0,0.0,0.01603446910106664,0.8550129752984276,0.0015847474351587995,0.016070172063189822,nan,nan,0.925660338301216,0.9257665551180043,-inf,-inf,0.8204920312921726,-17.458851287274893,False
large_simple,SIR,0.1,1.0,0.0,0.0,0.014314605062301469,0.8550129752984276,0.0017177364543882983,0.014376547692248623,nan,nan,0.9081707864055751,0.9082586795021208,-inf,-inf,0.7874491906704653,-13.888773282060464,False
