Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R,RSquared_S,RSquared_E,RSquared_I,RSquared_R,Error
large_simple,SI,0.1,0.0,0.0,0.0,0.0659049044317385,0.8550129752984276,0.06590490443173852,0.8550129752984276,0.7917921453170593,nan,0.7917921453170589,nan,0.5218940220195258,-inf,0.521894022019526,-inf,False
large_simple,SI,0.2,0.0,0.0,0.0,0.055263264410941905,0.8550129752984276,0.055263264410941926,0.8550129752984276,0.7433559793068086,nan,0.7433559793068092,nan,0.4666502895877567,-inf,0.46665028958775556,-inf,False
large_simple,SI,0.3,0.0,0.0,0.0,0.047261609572076466,0.8550129752984276,0.047261609572076445,0.8550129752984276,0.7293502699635586,nan,0.7293502699635582,nan,0.45763590109508046,-inf,0.45763590109508123,-inf,False
large_simple,SI,0.4,0.0,0.0,0.0,0.04101283153653406,0.8550129752984276,0.041012831536534074,0.8550129752984276,0.7247840913663278,nan,0.7247840913663279,nan,0.45327811550239183,-inf,0.45327811550239117,-inf,False
large_simple,SI,0.5,0.0,0.0,0.0,0.03957564357351886,0.8550129752984276,0.039575643573518844,0.8550129752984276,0.6984078393202121,nan,0.698407839320212,nan,0.42138991019232774,-inf,0.4213899101923284,-inf,False
large_simple,SI,0.6,0.0,0.0,0.0,0.03496675393057881,0.8550129752984276,0.03496675393057881,0.8550129752984276,0.7072360423824551,nan,0.7072360423824559,nan,0.44574022904145594,-inf,0.44574022904145616,-inf,False
large_simple,SI,0.7,0.0,0.0,0.0,0.03696132610366841,0.8550129752984276,0.036961326103668375,0.8550129752984276,0.6687995694116236,nan,0.668799569411619,nan,0.383832385256074,-inf,0.38383238525607477,-inf,False
large_simple,SI,0.8,0.0,0.0,0.0,0.038107088319687045,0.8550129752984276,0.03810708831968701,0.8550129752984276,0.6371323774245751,nan,0.6371323774245705,nan,0.34877704518414065,-inf,0.34877704518414154,-inf,False
large_simple,SI,0.9,0.0,0.0,0.0,0.03438079387066801,0.8550129752984276,0.03438079387066807,0.8550129752984276,0.6557124717407248,nan,0.6557124717407287,nan,0.3752799716264241,-inf,0.37527997162642257,-inf,False
large_simple,SI,1.0,0.0,0.0,0.0,0.03096465047726394,0.8550129752984276,0.030964650477263957,0.8550129752984276,0.6696953851766961,nan,0.669695385176695,nan,0.39407087903202276,-inf,0.3940708790320231,-inf,False
